event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,4.706031177192926e-06,,,,,False,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,2026-04-07T14:42:48.263871+00:00
2,evaluation,1,0.3163377630407922,5314,5314,1.0,1.1957603926712181,False,,2026-04-07T14:42:48.580213+00:00
3,evaluation,2,0.5844527709996328,2567,25141,9.79392286716011,1.0168930659128819,False,,2026-04-07T14:42:48.848331+00:00
4,evaluation,3,0.953581327048596,7661,13646,1.7812296044902753,1.5391556643298827,False,,2026-04-07T14:42:49.217456+00:00
5,evaluation,4,1.2595985880470835,5579,5579,1.0,1.2008381824125536,False,,2026-04-07T14:42:49.523473+00:00
6,evaluation,5,1.5487355310469866,2671,24825,9.294271808311494,1.1159660212288145,False,,2026-04-07T14:42:49.812612+00:00
7,evaluation,6,1.8028488680138253,1212,24240,20.0,0.917558369168546,False,,2026-04-07T14:42:50.066748+00:00
8,evaluation,7,2.1408922630362213,3379,63941,18.923054158034923,1.3448322942422237,False,,2026-04-07T14:42:50.404767+00:00
9,evaluation,8,2.686816440022085,16847,45029,2.672820086662314,2.4382996672939043,False,,2026-04-07T14:42:50.950691+00:00
10,evaluation,9,2.982437599042896,2746,54920,20.0,1.1719899495947175,False,,2026-04-07T14:42:51.246319+00:00
11,evaluation,10,3.4021323189954273,10193,10193,1.0,1.7327974753861781,False,,2026-04-07T14:42:51.666006+00:00
12,evaluation,11,4.076687065011356,18857,18857,1.0,3.1164482022286393,False,,2026-04-07T14:42:52.340561+00:00
13,evaluation,12,4.341735978028737,1322,26440,20.0,1.006214271124918,False,,2026-04-07T14:42:52.605609+00:00
14,evaluation,13,5.13382729300065,28399,28399,1.0,3.636250644514803,False,,2026-04-07T14:42:53.397702+00:00
15,evaluation,14,5.412376345018856,1116,22320,20.0,1.0042591277742758,False,,2026-04-07T14:42:53.676253+00:00
16,evaluation,15,5.6864534910419025,2214,3127,1.4123757904245708,1.0314777684980072,False,,2026-04-07T14:42:53.950333+00:00
17,evaluation,16,6.382030247012153,19988,60590,3.031318791274765,3.1367478326137643,False,,2026-04-07T14:42:54.645905+00:00
18,evaluation,17,7.212075354007538,25192,190407,7.55823277230867,3.8419254079344682,False,,2026-04-07T14:42:55.475949+00:00
19,evaluation,18,7.546743267041165,5394,5394,1.0,1.3463085624971427,False,,2026-04-07T14:42:55.810617+00:00
20,new_best,6,7.546842725016177,1212,24240,20.0,0.917558369168546,True,,2026-04-07T14:42:55.810710+00:00
21,step,18,7.546923329995479,,,,,False,init_best fitness=0.917558369168546,2026-04-07T14:42:55.810790+00:00
22,evaluation,19,7.797776799008716,1833,4115,2.244953627932351,0.9209182243503164,False,,2026-04-07T14:42:56.061652+00:00
23,evaluation,20,8.05695779202506,1529,30580,20.0,0.9807254224433564,False,,2026-04-07T14:42:56.320835+00:00
24,evaluation,21,8.305743311007973,1000,20000,20.0,0.9196805568644777,False,,2026-04-07T14:42:56.569618+00:00
25,evaluation,22,8.624994568002876,3836,42272,11.019812304483837,1.297841270279605,False,,2026-04-07T14:42:56.888869+00:00
26,evaluation,23,8.874462605046574,1000,20000,20.0,0.9077576679410413,False,,2026-04-07T14:42:57.138337+00:00
27,new_best,23,8.874540500051808,1000,20000,20.0,0.9077576679410413,True,,2026-04-07T14:42:57.138409+00:00
28,evaluation,24,9.126181904051919,1000,20000,20.0,0.9162107505835593,False,,2026-04-07T14:42:57.390056+00:00
29,evaluation,25,9.382777832041029,1043,20860,20.0,0.9335378535906784,False,,2026-04-07T14:42:57.646652+00:00
30,evaluation,26,9.901059916010126,15114,29932,1.9804155087997883,2.266719762410503,False,,2026-04-07T14:42:58.164933+00:00
31,evaluation,27,10.213061014015693,2549,50980,20.0,1.2349506486789323,False,,2026-04-07T14:42:57.836493+00:00
32,evaluation,28,10.450861245044507,1000,15981,15.981,0.8580175292445347,False,,2026-04-07T14:42:58.074294+00:00
33,new_best,28,10.450939437025227,1000,15981,15.981,0.8580175292445347,True,,2026-04-07T14:42:58.074363+00:00
34,evaluation,29,10.683383885014337,1000,4337,4.337,0.8420864712970797,False,,2026-04-07T14:42:58.306819+00:00
35,new_best,29,10.683478641032707,1000,4337,4.337,0.8420864712970797,True,,2026-04-07T14:42:58.306903+00:00
36,evaluation,30,10.91748884000117,1371,8397,6.12472647702407,0.8415549000783358,False,,2026-04-07T14:42:58.540920+00:00
37,new_best,30,10.917638027050998,1371,8397,6.12472647702407,0.8415549000783358,True,,2026-04-07T14:42:58.541062+00:00
38,evaluation,31,11.193859794002492,3341,4957,1.483687518706974,1.0741417565150186,False,,2026-04-07T14:42:58.817292+00:00
39,evaluation,32,11.42473513900768,1249,5711,4.572457966373099,0.844580962206237,False,,2026-04-07T14:42:59.048167+00:00
40,evaluation,33,11.683139942004345,2878,2878,1.0,0.96044369781157,False,,2026-04-07T14:42:59.306574+00:00
