new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,2.217649112979416,1461,6510,4.455852156057495,885011.2362249119,1,,,
2,2,4.143154491961468,1413,17407,12.319179051663127,851567.1489526922,3,33444.08727221971,3.778944933499173,0
3,4,8.006716817966662,1649,114748,69.58641600970284,834887.8609082821,4,16679.28804441006,1.9586579948420084,1
4,5,11.590000493975822,17048,19440,1.1403097137494134,718616.0314313397,11,116271.82947694242,13.926640321545609,0
5,9,22.194363655988127,21489,262633,12.221741356042626,268254.20391707425,38,450361.82751426543,62.67071813263539,3
6,24,64.08191131497733,25950,417950,16.10597302504817,201823.78671519342,42,66430.41720188083,24.763979923467126,14
7,58,153.07958090800093,28532,478711,16.778038693396887,184890.65953580625,43,16933.12717938717,8.390055233322224,33
