group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
de,1,-0.3467059700566294,-0.3467059700566294,-0.3467059700566294,0.0,nan,1.0,739.5571381869959,-70.74633064642202,-70.74633064642202,-70.74633064642202
bo,1,-0.2737085931414875,-0.2737085931414875,-0.2737085931414875,0.0,nan,1.0,129.9376255370007,26.894660508717994,26.894660508717994,26.894660508717994
rs,1,-0.19832577899229786,-0.19832577899229786,-0.19832577899229786,0.0,nan,0.0,173.88008825900033,48.88612979189075,48.88612979189075,48.88612979189075
pso,1,-0.17941550481208682,-0.17941550481208682,-0.17941550481208682,0.0,nan,0.0,909.613792928998,-208.55164905341786,-208.55164905341786,-208.55164905341786
ga,1,-0.12633045518116415,-0.12633045518116415,-0.12633045518116415,0.0,nan,0.0,1285.7811500660027,-351.16334163914524,-351.16334163914524,-351.16334163914524
