analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
overview,5,1.9576141868479144,0.1267742230366764,274.2800799370161,161.76573658600682,220,0.4,0.001371723671280354,0.0004622685457293909,-0.03203458801935222,-1.382043499986456
