new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.672938052972313,21570,243124,11.271395456652758,2.8513010742055487,,,
2,2,0.9979291189811192,4346,104304,24.0,1.2721737399697304,1.5791273342358183,55.382693484089785,0
3,5,2.9109213309711777,5272,15061,2.8567905918057663,1.1354381680721417,0.13673557189758867,10.748183805526603,2
4,7,3.6416808610083535,2475,9494,3.835959595959596,0.845215757493861,0.2902224105782807,25.56038882073594,1
5,23,11.292473648965824,2652,3859,1.455128205128205,0.8371498994820286,0.00806585801183246,0.9542957452365108,15
