phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=24 generations=16 mutation_prob=0.12 workers=12,1,0,0,0,,,9.1780093498528e-06
2,init_best fitness=0.7426461889990605,1,24,24,1,0.7426461889990605,,7.774397893983405
3,generation=1/16 best_fitness=0.7426461889990605,25,47,23,0,0.7841673314978834,-0.04152114249882288,6.228465453023091
4,generation=2/16 best_fitness=0.7426461889990605,48,70,23,0,0.7681180190702435,0.01604931242763996,5.665060437982902
5,generation=3/16 best_fitness=0.7426461889990605,71,93,23,0,0.7776198437786661,-0.009501824708422646,5.828340178006329
6,generation=4/16 best_fitness=0.7426461889990605,94,116,23,0,0.769680276629515,0.007939567149151117,5.311567634984385
7,generation=5/16 best_fitness=0.7426461889990605,117,139,23,0,0.7636891393922269,0.005991137237288058,5.223560363985598
8,generation=6/16 best_fitness=0.7426461889990605,140,162,23,0,0.7471368461672683,0.01655229322495866,5.115933345048688
9,generation=7/16 best_fitness=0.729111660757917,163,185,23,1,0.729111660757917,0.018025185409351274,5.055318355967756
10,generation=8/16 best_fitness=0.729111660757917,186,208,23,0,0.7328340696403757,-0.003722408882458672,5.1005614140303805
11,generation=9/16 best_fitness=0.729111660757917,209,231,23,0,0.7506159890035633,-0.017781919363187626,5.084723668987863
12,generation=10/16 best_fitness=0.729111660757917,232,254,23,0,0.7379276805149857,0.012688308488577604,5.056651974970009
13,generation=11/16 best_fitness=0.7165334969176911,255,277,23,1,0.7165334969176911,0.021394183597294614,5.073800781043246
14,generation=12/16 best_fitness=0.7165334969176911,278,300,23,0,0.7513170634047128,-0.034783566487021744,5.285853621957358
15,generation=13/16 best_fitness=0.7165334969176911,301,323,23,0,0.7280280273407698,0.023289036063943058,5.2671467150212266
16,generation=14/16 best_fitness=0.7165334969176911,324,346,23,0,0.7352155863191001,-0.007187558978330344,5.174525987997185
17,generation=15/16 best_fitness=0.7165334969176911,347,369,23,0,0.7306878832168877,0.004527703102212399,5.204771583026741
18,generation=16/16 best_fitness=0.7165334969176911,370,392,23,0,0.7465782000479522,-0.015890316831064455,5.267995727946982
