analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
divisor_size=20,45,0.6531195326242596,0.05753135412232946,51.49920085602207,23.51221717899898,220,0.6888888888888889,0.00274257004148084,0.010758614277656736,0.6125430537504144,30.587413082307428
