phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,1.0659045074135065e-05
2,init_best fitness=1.1229679301031865,1,22,22,1,1.1229679301031865,,14.133817775989883
3,generation=1/14 best_fitness=1.1229679301031865,23,43,21,0,1.2126874780515209,-0.08971954794833437,8.584553788008634
4,generation=2/14 best_fitness=1.1229679301031865,44,64,21,0,1.1412603376084007,0.07142714044312015,6.953809026977979
5,generation=3/14 best_fitness=1.0666699731664266,65,85,21,1,1.0666699731664266,0.07459036444197409,6.466286792012397
6,generation=4/14 best_fitness=1.041400974150747,86,106,21,1,1.041400974150747,0.025268999015679583,6.423128951981198
7,generation=5/14 best_fitness=1.041400974150747,107,127,21,0,1.0565258970018476,-0.015124922851100564,6.211884538002778
8,generation=6/14 best_fitness=1.0246126861602534,128,148,21,1,1.0246126861602534,0.031913210841594264,6.112140427983832
9,generation=7/14 best_fitness=1.0246126861602534,149,169,21,0,1.0257450870703906,-0.0011324009101372212,6.150921174034011
10,generation=8/14 best_fitness=0.9969269323628396,170,190,21,1,0.9969269323628396,0.028818154707551003,6.135036910010967
11,generation=9/14 best_fitness=0.9925195185060147,191,211,21,1,0.9925195185060147,0.00440741385682486,5.987924344954081
12,generation=10/14 best_fitness=0.9925195185060147,212,232,21,0,1.0032611835049465,-0.01074166499893181,5.941682224045508
13,generation=11/14 best_fitness=0.9925195185060147,233,253,21,0,1.0040099688631017,-0.0007487853581551462,6.018573276000097
14,generation=12/14 best_fitness=0.9925195185060147,254,274,21,0,0.998739263828611,0.005270705034490675,7.050687859999016
15,generation=13/14 best_fitness=0.9925195185060147,275,295,21,0,1.1696142104046885,-0.1708749465760775,9.390977673989255
16,generation=14/14 best_fitness=0.9925195185060147,296,316,21,0,1.1843700010795146,-0.01475579067482613,14.644820652960334
