event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,5.17797889187932e-06,,,,,False,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,2026-04-09T10:18:48.483525+00:00
2,evaluation,1,0.3721943600103259,7490,149800,20.0,1.4354402461758582,False,,2026-04-09T10:18:48.855722+00:00
3,new_best,1,0.37225479597691447,7490,149800,20.0,1.4354402461758582,True,,2026-04-09T10:18:48.855774+00:00
4,evaluation,2,0.6215565580059774,3764,3764,1.0,0.8880666176846717,False,,2026-04-09T10:18:49.105082+00:00
5,new_best,2,0.6216088850051165,3764,3764,1.0,0.8880666176846717,True,,2026-04-09T10:18:49.105128+00:00
6,evaluation,3,0.9767980619799346,5861,117220,20.0,1.3525990693975474,False,,2026-04-09T10:18:49.460324+00:00
7,evaluation,4,1.2160147069953382,1692,33840,20.0,0.8627018537954427,False,,2026-04-09T10:18:49.699540+00:00
8,new_best,4,1.2160705730202608,1692,33840,20.0,0.8627018537954427,True,,2026-04-09T10:18:49.699589+00:00
9,evaluation,5,1.9203181749908254,29614,29614,1.0,3.0544002119946527,False,,2026-04-09T10:18:50.403844+00:00
10,evaluation,6,2.1363808200112544,1093,2401,2.1967063129002744,0.700539142388152,False,,2026-04-09T10:18:50.619906+00:00
11,new_best,6,2.136439584020991,1093,2401,2.1967063129002744,0.700539142388152,True,,2026-04-09T10:18:50.619958+00:00
12,evaluation,7,2.515627079003025,7254,145080,20.0,1.413936236605514,False,,2026-04-09T10:18:50.999154+00:00
13,evaluation,8,2.750832387013361,1611,32220,20.0,0.847849496465642,False,,2026-04-09T10:18:51.234359+00:00
14,evaluation,9,3.1606717130052857,8654,173080,20.0,1.726047379517695,False,,2026-04-09T10:18:51.644199+00:00
15,evaluation,10,3.6776595810079016,19081,19081,1.0,2.2622129629016854,False,,2026-04-09T10:18:52.161188+00:00
16,evaluation,11,3.91465564299142,1492,17137,11.485924932975871,0.7974868861230788,False,,2026-04-09T10:18:52.398188+00:00
17,evaluation,12,4.777494960988406,27292,545840,20.0,3.8224928723706397,False,,2026-04-09T10:18:53.261023+00:00
18,evaluation,13,5.106486855016556,5589,111780,20.0,1.3239635905483738,False,,2026-04-09T10:18:53.590013+00:00
19,evaluation,14,5.3527920310152695,1733,34660,20.0,0.861074424299295,False,,2026-04-09T10:18:53.836318+00:00
20,evaluation,15,5.684775492991321,8903,8903,1.0,1.2957444365572883,False,,2026-04-09T10:18:54.168302+00:00
21,evaluation,16,5.930510214995593,1516,30320,20.0,0.865147187927505,False,,2026-04-09T10:18:54.414037+00:00
22,step,16,5.930571148986928,,,,,False,initial_design_completed points=16,2026-04-09T10:18:54.414090+00:00
23,evaluation,17,6.256173546018545,5001,29394,5.877624475104979,1.1170806567679392,False,,2026-04-09T10:18:54.739700+00:00
24,step,17,6.2562658920069225,,,,,False,iteration=1/22 best_fitness=0.700539142388152,2026-04-09T10:18:54.739784+00:00
25,evaluation,18,6.62963410501834,7272,23678,3.2560506050605063,1.3217365953314584,False,,2026-04-09T10:18:55.113161+00:00
26,step,18,6.629727406019811,,,,,False,iteration=2/22 best_fitness=0.700539142388152,2026-04-09T10:18:55.113246+00:00
27,evaluation,19,6.857755429984536,1017,1649,1.6214355948869223,0.6554883689095732,False,,2026-04-09T10:18:55.341282+00:00
28,new_best,19,6.857811252993997,1017,1649,1.6214355948869223,0.6554883689095732,True,,2026-04-09T10:18:55.341330+00:00
29,step,19,6.857953624974471,,,,,False,iteration=3/22 best_fitness=0.6554883689095732,2026-04-09T10:18:55.341473+00:00
30,evaluation,20,7.09103289997438,2254,2254,1.0,0.7347884182527196,False,,2026-04-09T10:18:55.574560+00:00
31,step,20,7.091198294016067,,,,,False,iteration=4/22 best_fitness=0.6554883689095732,2026-04-09T10:18:55.574717+00:00
32,evaluation,21,7.418987551005557,7457,7457,1.0,1.2053992985165678,False,,2026-04-09T10:18:55.902514+00:00
33,step,21,7.419086050998885,,,,,False,iteration=5/22 best_fitness=0.6554883689095732,2026-04-09T10:18:55.902605+00:00
34,evaluation,22,7.697719501971733,4045,4848,1.1985166872682325,0.9431163617991842,False,,2026-04-09T10:18:56.181246+00:00
35,step,22,7.697817319014575,,,,,False,iteration=6/22 best_fitness=0.6554883689095732,2026-04-09T10:18:56.181336+00:00
36,evaluation,23,7.924894344992936,1037,1149,1.1080038572806172,0.6574832963815425,False,,2026-04-09T10:18:56.408421+00:00
37,step,23,7.925030573969707,,,,,False,iteration=7/22 best_fitness=0.6554883689095732,2026-04-09T10:18:56.408550+00:00
38,evaluation,24,8.168517414014786,2764,2764,1.0,0.7804788665962406,False,,2026-04-09T10:18:56.652044+00:00
39,step,24,8.168626138009131,,,,,False,iteration=8/22 best_fitness=0.6554883689095732,2026-04-09T10:18:56.652145+00:00
40,evaluation,25,8.569379990978632,9320,35042,3.759871244635193,1.5489772254950367,False,,2026-04-09T10:18:57.052906+00:00
41,step,25,8.569549933017697,,,,,False,iteration=9/22 best_fitness=0.6554883689095732,2026-04-09T10:18:57.053069+00:00
42,evaluation,26,8.80413275200408,1055,3709,3.5156398104265403,0.7084916153398808,False,,2026-04-09T10:18:57.287659+00:00
43,step,26,8.804277035000268,,,,,False,iteration=10/22 best_fitness=0.6554883689095732,2026-04-09T10:18:57.287796+00:00
44,evaluation,27,9.043415085994639,1498,2736,1.8264352469959946,0.7226434824406169,False,,2026-04-09T10:18:57.526942+00:00
45,step,27,9.043543314968701,,,,,False,iteration=11/22 best_fitness=0.6554883689095732,2026-04-09T10:18:57.527062+00:00
46,evaluation,28,9.343445864971727,4628,5819,1.2573465859982713,0.9987947927147616,False,,2026-04-09T10:18:57.826972+00:00
47,step,28,9.343593925004825,,,,,False,iteration=12/22 best_fitness=0.6554883689095732,2026-04-09T10:18:57.827113+00:00
48,evaluation,29,9.5709905269905,1012,1080,1.0671936758893281,0.6495790912304074,False,,2026-04-09T10:18:58.054522+00:00
49,new_best,29,9.571086128999013,1012,1080,1.0671936758893281,0.6495790912304074,True,,2026-04-09T10:18:58.054605+00:00
50,step,29,9.571226503991056,,,,,False,iteration=13/22 best_fitness=0.6495790912304074,2026-04-09T10:18:58.054746+00:00
51,evaluation,30,9.802255843009334,1207,1207,1.0,0.6854249001771677,False,,2026-04-09T10:18:58.285782+00:00
52,step,30,9.802489846013486,,,,,False,iteration=14/22 best_fitness=0.6495790912304074,2026-04-09T10:18:58.286009+00:00
53,evaluation,31,10.053919026977383,1328,5090,3.8328313253012047,0.7311489190033171,False,,2026-04-09T10:18:58.537446+00:00
54,step,31,10.054085962008685,,,,,False,iteration=15/22 best_fitness=0.6495790912304074,2026-04-09T10:18:58.537605+00:00
55,evaluation,32,10.290755329013336,1034,1063,1.0280464216634428,0.6778129389858805,False,,2026-04-09T10:18:58.774282+00:00
56,step,32,10.290880627988372,,,,,False,iteration=16/22 best_fitness=0.6495790912304074,2026-04-09T10:18:58.774399+00:00
57,evaluation,33,10.525106989021879,1114,1812,1.6265709156193895,0.6814331376808695,False,,2026-04-09T10:18:59.008634+00:00
58,step,33,10.525246386998333,,,,,False,iteration=17/22 best_fitness=0.6495790912304074,2026-04-09T10:18:59.008765+00:00
59,evaluation,34,10.772798637975939,1918,2379,1.240354535974974,0.7549178772605956,False,,2026-04-09T10:18:59.256325+00:00
60,step,34,10.772970848018304,,,,,False,iteration=18/22 best_fitness=0.6495790912304074,2026-04-09T10:18:59.256490+00:00
61,evaluation,35,11.017556886014063,1002,1072,1.0698602794411178,0.7234280959819444,False,,2026-04-09T10:18:59.501084+00:00
62,step,35,11.017774085979909,,,,,False,iteration=19/22 best_fitness=0.6495790912304074,2026-04-09T10:18:59.501293+00:00
