run_report,dataset,divisor_size,method,seed,final_objective,total_runtime_sec,evaluation_count,time_to_best_sec,validation_relative_improvement_pct,run_file,validation_file
data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112131Z/bo_optimize_20260409T112131Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,bo,30013,0.7521382744598668,13.126031068037264,38,10.556286757986527,61.92343374523167,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112131Z/bo_optimize_20260409T112131Z.json?display_name=bo_optimize_20260409T112131Z.json,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112131Z/bo_validate_20260409T112134Z.json?display_name=bo_validate_20260409T112134Z.json
data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112146Z/bo_optimize_20260409T112146Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,bo,30013,0.7523034479818307,13.324088905006647,38,13.323867754021194,63.781695040294096,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112146Z/bo_optimize_20260409T112146Z.json?display_name=bo_optimize_20260409T112146Z.json,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112146Z/bo_validate_20260409T112150Z.json?display_name=bo_validate_20260409T112150Z.json
data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112204Z/bo_optimize_20260409T112204Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,bo,30013,0.7360378101002425,13.077599851996638,38,10.483095474017318,64.03571794307035,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112204Z/bo_optimize_20260409T112204Z.json?display_name=bo_optimize_20260409T112204Z.json,data/experiments/25_dset_20260409T110755Z/bo/optimize_20260409T112204Z/bo_validate_20260409T112207Z.json?display_name=bo_validate_20260409T112207Z.json
data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T110917Z/de_optimize_20260409T110917Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,de,30013,0.7540577975451015,86.84537460299907,220,85.00861478003208,63.090174331016456,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T110917Z/de_optimize_20260409T110917Z.json?display_name=de_optimize_20260409T110917Z.json,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T110917Z/de_validate_20260409T110921Z.json?display_name=de_validate_20260409T110921Z.json
data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111022Z/de_optimize_20260409T111022Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,de,30013,0.740253790805582,67.3171729100286,220,64.6018870670232,61.94867296410771,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111022Z/de_optimize_20260409T111022Z.json?display_name=de_optimize_20260409T111022Z.json,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111022Z/de_validate_20260409T111025Z.json?display_name=de_validate_20260409T111025Z.json
data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111137Z/de_optimize_20260409T111137Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,de,30013,0.765647879394237,73.22142221604008,220,34.53680757002439,61.380039121626474,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111137Z/de_optimize_20260409T111137Z.json?display_name=de_optimize_20260409T111137Z.json,data/experiments/25_dset_20260409T110755Z/de/optimize_20260409T111137Z/de_validate_20260409T111136Z.json?display_name=de_validate_20260409T111136Z.json
data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112321Z/ga_optimize_20260409T112321Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,ga,30013,0.7441745641990565,80.61604226601776,316,56.810339830000885,61.66760623851688,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112321Z/ga_optimize_20260409T112321Z.json?display_name=ga_optimize_20260409T112321Z.json,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112321Z/ga_validate_20260409T112325Z.json?display_name=ga_validate_20260409T112325Z.json
data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112439Z/ga_optimize_20260409T112439Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,ga,30013,0.729076797288144,78.05559737602016,316,73.14526752004167,61.990512688027685,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112439Z/ga_optimize_20260409T112439Z.json?display_name=ga_optimize_20260409T112439Z.json,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112439Z/ga_validate_20260409T112442Z.json?display_name=ga_validate_20260409T112442Z.json
data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112554Z/ga_optimize_20260409T112554Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,ga,30013,0.730059065768728,78.57766619703034,316,73.41508091898868,60.13724810796855,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112554Z/ga_optimize_20260409T112554Z.json?display_name=ga_optimize_20260409T112554Z.json,data/experiments/25_dset_20260409T110755Z/ga/optimize_20260409T112554Z/ga_validate_20260409T112558Z.json?display_name=ga_validate_20260409T112558Z.json
data/experiments/25_dset_20260409T110755Z/pso/optimize_20260409T111406Z/pso_optimize_20260409T111406Z_report.md?display_name=%F0%9F%93%84,data/numbers/25_dset_20260409T110755Z/train.json?display_name=25_dset_20260409T110755Z,25,pso,30013,0.7290352447598707,58.72408286400605,234,40.45940873399377,64.64952641085445,data/experiments/25_dset_20260409T110755Z/pso/optimize_20260409T111406Z/pso_optimize_20260409T111406Z.json?display_name=pso_optimize_20260409T111406Z.json,data/experiments/25_dset_20260409T110755Z/pso/optimize_20260409T111406Z/pso_validate_20260409T111409Z.json?display_name=pso_validate_20260409T111409Z.json
