event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,7.840106263756752e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 popsize=10 maxiter=10 workers=56,2026-05-04T13:17:53.171157+00:00
2,evaluation,1,4.5984641161048785,20240,122988,6.0764822134387355,451385.17434440326,25,False,,2026-05-04T13:17:57.769620+00:00
3,new_best,1,4.598526104004122,20240,122988,6.0764822134387355,451385.17434440326,,True,,2026-05-04T13:17:57.769674+00:00
4,evaluation,2,6.612930638017133,590,1556,2.6372881355932205,866241.5365083531,0,False,,2026-05-04T13:17:59.784083+00:00
5,evaluation,3,8.620015296037309,1044,4599,4.405172413793103,866261.7799733029,0,False,,2026-05-04T13:18:01.791168+00:00
6,evaluation,4,10.671202130033635,1373,31957,23.275309541150765,849635.2523159421,1,False,,2026-05-04T13:18:03.842354+00:00
7,evaluation,5,12.67659336910583,3155,3155,1.0,866261.8020419419,0,False,,2026-05-04T13:18:05.847746+00:00
8,evaluation,6,15.07540019811131,2851,259551,91.0385829533497,783653.7459793012,5,False,,2026-05-04T13:18:08.246553+00:00
9,evaluation,7,17.07764199806843,5486,10774,1.963908129784907,748315.3543578204,7,False,,2026-05-04T13:18:10.248795+00:00
10,evaluation,8,19.857020895113237,12053,12053,1.0,818189.1043799128,3,False,,2026-05-04T13:18:13.028174+00:00
11,evaluation,9,24.487353253061883,24670,24670,1.0,604684.147319203,16,False,,2026-05-04T13:18:17.658507+00:00
12,evaluation,10,26.739112963085063,7307,18597,2.545093745723279,665399.3380060629,12,False,,2026-05-04T13:18:19.910267+00:00
13,evaluation,11,28.752296270104125,328,328,1.0,866232.0242678203,0,False,,2026-05-04T13:18:21.923451+00:00
14,evaluation,12,30.774811282055452,2247,2247,1.0,849517.9139135281,1,False,,2026-05-04T13:18:23.945965+00:00
15,evaluation,13,32.826986723113805,133,13300,100.0,866389.8491903674,0,False,,2026-05-04T13:18:25.998140+00:00
16,evaluation,14,34.795989323058166,937,937,1.0,866123.5291257229,0,False,,2026-05-04T13:18:27.967143+00:00
17,evaluation,15,37.07337290304713,5074,84162,16.586913677571935,733002.3428111196,8,False,,2026-05-04T13:18:30.244527+00:00
18,evaluation,16,39.030030690017156,243,7593,31.246913580246915,866028.6955966536,0,False,,2026-05-04T13:18:32.201184+00:00
19,evaluation,17,41.896770449006,12877,12877,1.0,818447.0899867435,3,False,,2026-05-04T13:18:35.067924+00:00
20,evaluation,18,43.88251947599929,497,49700,100.0,866159.4360632007,0,False,,2026-05-04T13:18:37.053674+00:00
21,evaluation,19,45.9394210530445,191,19100,100.0,866339.2824954159,0,False,,2026-05-04T13:18:39.110574+00:00
22,evaluation,20,47.91630153101869,113,374,3.309734513274336,866119.178640598,0,False,,2026-05-04T13:18:41.087455+00:00
23,evaluation,21,49.945177266024984,1741,6573,3.775416427340609,849402.4273659816,1,False,,2026-05-04T13:18:43.116331+00:00
24,evaluation,22,51.93303189508151,498,49800,100.0,866145.4806886031,0,False,,2026-05-04T13:18:45.104185+00:00
25,evaluation,23,53.91163411911111,285,1045,3.6666666666666665,866086.6871280208,0,False,,2026-05-04T13:18:47.082788+00:00
26,evaluation,24,57.11036067700479,13276,33080,2.4917143717987345,685340.2924085407,11,False,,2026-05-04T13:18:50.281515+00:00
27,evaluation,25,62.29771061008796,27322,35523,1.3001610423834273,572118.2289370359,18,False,,2026-05-04T13:18:55.468864+00:00
28,evaluation,26,64.27154121210333,107,130,1.2149532710280373,866045.8154053971,0,False,,2026-05-04T13:18:57.442696+00:00
29,evaluation,27,66.90813004504889,11228,11228,1.0,767508.0913270746,6,False,,2026-05-04T13:19:00.079284+00:00
30,evaluation,28,69.59046101709828,7944,83543,10.516490433031219,565051.4024308292,18,False,,2026-05-04T13:19:02.761614+00:00
31,evaluation,29,72.73555161710829,11178,115988,10.376453748434425,482342.27423580445,23,False,,2026-05-04T13:19:05.906705+00:00
32,evaluation,30,75.83213323308155,14356,14356,1.0,785402.1813564989,5,False,,2026-05-04T13:19:09.003286+00:00
33,evaluation,31,77.82154551008716,328,32800,100.0,866147.4054091765,0,False,,2026-05-04T13:19:10.992699+00:00
34,evaluation,32,82.4920870900387,23316,43820,1.8793961228341054,419671.77083024906,27,False,,2026-05-04T13:19:15.663241+00:00
35,new_best,32,82.4921383500332,23316,43820,1.8793961228341054,419671.77083024906,,True,,2026-05-04T13:19:15.663287+00:00
36,evaluation,33,86.3111860610079,9832,489017,49.737286411716845,349403.8491820257,31,False,,2026-05-04T13:19:19.482340+00:00
37,new_best,33,86.31123653205577,9832,489017,49.737286411716845,349403.8491820257,,True,,2026-05-04T13:19:19.482385+00:00
38,evaluation,34,90.58004582300782,15798,285866,18.09507532599063,349514.3468526472,31,False,,2026-05-04T13:19:23.751199+00:00
39,evaluation,35,94.80244961602148,19836,46123,2.325216777576124,603193.0175168858,16,False,,2026-05-04T13:19:27.973604+00:00
40,evaluation,36,97.44341686007101,8535,55174,6.464440538957235,632503.705687644,14,False,,2026-05-04T13:19:30.614570+00:00
41,evaluation,37,100.87279372604098,13844,74631,5.39085524414909,449260.7729699059,25,False,,2026-05-04T13:19:34.043947+00:00
42,evaluation,38,102.8487736240495,497,49700,100.0,866119.2752091835,0,False,,2026-05-04T13:19:36.019927+00:00
43,evaluation,39,107.31199333700351,21322,55927,2.6229715786511583,453108.0791050118,25,False,,2026-05-04T13:19:40.483147+00:00
44,evaluation,40,109.31946516304743,466,466,1.0,866201.5245538593,0,False,,2026-05-04T13:19:42.490619+00:00
45,step,40,109.32389561505988,,,,,,False,generation=1/10 best_fitness=349403.8491820257,2026-05-04T13:19:42.495045+00:00
46,evaluation,41,112.03805646009278,5081,268283,52.801220232237746,583172.8631506386,17,False,,2026-05-04T13:19:45.209210+00:00
47,evaluation,42,115.31919142603874,7141,400511,56.086122391821874,499806.8856003035,22,False,,2026-05-04T13:19:48.490346+00:00
48,evaluation,43,117.44043624401093,7601,7601,1.0,798967.0739745582,4,False,,2026-05-04T13:19:50.611590+00:00
49,evaluation,44,119.94723196700215,8259,33080,4.005327521491706,615589.159082907,15,False,,2026-05-04T13:19:53.118385+00:00
50,evaluation,45,121.9522944620112,1283,56332,43.90646921278254,866206.973686077,0,False,,2026-05-04T13:19:55.123448+00:00
51,evaluation,46,125.9387273840839,12149,411494,33.87060663429089,467476.39244941995,24,False,,2026-05-04T13:19:59.109880+00:00
52,evaluation,47,128.93182885507122,13759,13759,1.0,650479.6065609219,13,False,,2026-05-04T13:20:02.102983+00:00
53,evaluation,48,130.94712659309153,1689,168900,100.0,782258.827486531,5,False,,2026-05-04T13:20:04.118280+00:00
54,evaluation,49,135.59336821304169,20905,96866,4.633628318584071,335239.1552815229,32,False,,2026-05-04T13:20:08.764524+00:00
55,new_best,49,135.5934293901082,20905,96866,4.633628318584071,335239.1552815229,,True,,2026-05-04T13:20:08.764577+00:00
56,evaluation,50,140.5305996160023,26211,27961,1.0667658616611346,639463.0384591036,14,False,,2026-05-04T13:20:13.701754+00:00
57,evaluation,51,142.4766221230384,328,32800,100.0,866025.5697770626,0,False,,2026-05-04T13:20:15.647777+00:00
58,evaluation,52,144.38913361402228,666,66600,100.0,849113.1053749602,1,False,,2026-05-04T13:20:17.560288+00:00
59,evaluation,53,147.91001864301506,14541,59732,4.1078330238635585,501428.00125242595,22,False,,2026-05-04T13:20:21.081174+00:00
60,evaluation,54,149.85430692206137,689,3859,5.600870827285922,866017.8529138017,0,False,,2026-05-04T13:20:23.025470+00:00
61,evaluation,55,153.88857750606257,13496,294087,21.79067871962063,366823.44621483394,30,False,,2026-05-04T13:20:27.059742+00:00
62,evaluation,56,155.82684929901734,1791,42609,23.79061976549414,832252.813646375,2,False,,2026-05-04T13:20:28.998004+00:00
63,evaluation,57,157.7634994070977,2179,74631,34.25011473152822,798846.4490072399,4,False,,2026-05-04T13:20:30.934655+00:00
64,evaluation,58,159.74735477310605,426,42600,100.0,866160.8183553908,0,False,,2026-05-04T13:20:32.918510+00:00
65,evaluation,59,161.67362727108411,1377,137700,100.0,782114.6661346537,5,False,,2026-05-04T13:20:34.844782+00:00
66,evaluation,60,163.67482463701162,1643,164300,100.0,782245.1662616144,5,False,,2026-05-04T13:20:36.845980+00:00
67,step,60,163.67538383300416,,,,,,False,generation=2/10 best_fitness=335239.1552815229,2026-05-04T13:20:36.846533+00:00
68,evaluation,61,168.22048304905184,23308,27072,1.1614896172987816,621485.2625009752,15,False,,2026-05-04T13:20:41.391638+00:00
69,evaluation,62,171.2608172680484,14019,14019,1.0,735060.5130715396,8,False,,2026-05-04T13:20:44.431972+00:00
70,evaluation,63,174.6735398330493,15093,28152,1.8652355396541442,635096.6037575032,14,False,,2026-05-04T13:20:47.844695+00:00
71,evaluation,64,179.4090449590003,24177,33080,1.3682425445671507,537566.1441379661,20,False,,2026-05-04T13:20:52.580200+00:00
72,evaluation,65,184.62232518207747,27322,40604,1.4861283947002415,504677.71817227977,22,False,,2026-05-04T13:20:57.793480+00:00
73,evaluation,66,188.1164263000246,12149,173905,14.314346859823853,534294.4734715243,20,False,,2026-05-04T13:21:01.287582+00:00
74,evaluation,67,189.91081534605473,205,20500,100.0,865513.2050704173,0,False,,2026-05-04T13:21:03.081970+00:00
75,evaluation,68,191.70999592507724,1438,74469,51.7865090403338,798481.048597733,4,False,,2026-05-04T13:21:04.881151+00:00
76,evaluation,69,195.18235220608767,7311,581324,79.51360962932567,550597.0336486344,19,False,,2026-05-04T13:21:08.353508+00:00
77,evaluation,70,199.22076495410874,20804,20804,1.0,636657.5738663111,14,False,,2026-05-04T13:21:12.391919+00:00
78,evaluation,71,201.16946471203119,328,32800,100.0,866011.8226836203,0,False,,2026-05-04T13:21:14.340620+00:00
79,evaluation,72,203.18171008804347,2579,134613,52.1958123303606,782159.4395938414,5,False,,2026-05-04T13:21:16.352865+00:00
80,evaluation,73,205.0937966731144,467,11863,25.402569593147753,865909.9786659159,0,False,,2026-05-04T13:21:18.264952+00:00
81,evaluation,74,209.06463168910705,14019,249349,17.786504030244668,349759.2126695548,31,False,,2026-05-04T13:21:22.235787+00:00
82,evaluation,75,211.21864681807347,2907,150502,51.77227382180943,715394.9226575873,9,False,,2026-05-04T13:21:24.389801+00:00
83,evaluation,76,214.21539447805844,13720,13720,1.0,785368.0096171633,5,False,,2026-05-04T13:21:27.386550+00:00
84,evaluation,77,217.9250568470452,15855,74631,4.707095553453169,434368.6011642497,26,False,,2026-05-04T13:21:31.096212+00:00
85,evaluation,78,219.8609297000803,497,36814,74.07243460764587,866013.0692944513,0,False,,2026-05-04T13:21:33.032085+00:00
86,evaluation,79,225.64808644005097,29384,136968,4.661312278791179,200847.25334993954,40,False,,2026-05-04T13:21:38.819242+00:00
87,new_best,79,225.6525236220332,29384,136968,4.661312278791179,200847.25334993954,,True,,2026-05-04T13:21:38.823672+00:00
88,evaluation,80,228.69166960311122,11162,67214,6.021680702383086,499589.65173556854,22,False,,2026-05-04T13:21:41.862824+00:00
89,step,80,228.69222985801753,,,,,,False,generation=3/10 best_fitness=200847.25334993954,2026-05-04T13:21:41.863379+00:00
90,evaluation,81,230.59868808300234,888,52857,59.523648648648646,815576.8187702601,3,False,,2026-05-04T13:21:43.769843+00:00
91,evaluation,82,232.50197339709848,436,436,1.0,865852.6209625221,0,False,,2026-05-04T13:21:45.673127+00:00
92,evaluation,83,236.0994382291101,15093,57539,3.812297091366859,551502.4521885641,19,False,,2026-05-04T13:21:49.270592+00:00
93,evaluation,84,240.58194881107192,22394,33080,1.4771813878717515,537395.5450797733,20,False,,2026-05-04T13:21:53.753102+00:00
94,evaluation,85,245.32846577605233,23734,40604,1.7107946405999832,588094.1094358606,17,False,,2026-05-04T13:21:58.499619+00:00
95,evaluation,86,247.23558781505562,4843,4843,1.0,832406.5296453261,2,False,,2026-05-04T13:22:00.406740+00:00
96,evaluation,87,249.71568860311527,5156,157133,30.475756400310317,649029.2257222043,13,False,,2026-05-04T13:22:02.886841+00:00
97,evaluation,88,253.64814336400013,12600,419391,33.285,213659.70334887345,39,False,,2026-05-04T13:22:06.819297+00:00
98,evaluation,89,256.2801167400321,4469,280506,62.76706198254643,649553.3118400287,13,False,,2026-05-04T13:22:09.451269+00:00
99,evaluation,90,258.19863405206706,902,902,1.0,865918.924505997,0,False,,2026-05-04T13:22:11.369787+00:00
100,evaluation,91,260.08599219610915,1542,63880,41.42671854734112,815502.3160783891,3,False,,2026-05-04T13:22:13.257144+00:00
101,evaluation,92,264.44335814309306,19751,122988,6.2269252189762545,300313.8984830755,34,False,,2026-05-04T13:22:17.614511+00:00
102,evaluation,93,266.57740894705057,5313,43820,8.247694334650856,748812.0138439342,7,False,,2026-05-04T13:22:19.748562+00:00
103,evaluation,94,268.50298477406614,166,16600,100.0,865905.5089832206,0,False,,2026-05-04T13:22:21.674137+00:00
104,evaluation,95,270.4134209250333,1248,124800,100.0,798688.5646136152,4,False,,2026-05-04T13:22:23.584574+00:00
105,evaluation,96,276.0730236900272,28098,165336,5.8842622250694,236472.96490580234,38,False,,2026-05-04T13:22:29.244176+00:00
106,evaluation,97,279.17145394708496,10800,113466,10.50611111111111,516526.8263651912,21,False,,2026-05-04T13:22:32.342607+00:00
107,evaluation,98,283.3401664990233,15172,281073,18.5257711573952,300236.11414500274,34,False,,2026-05-04T13:22:36.511320+00:00
108,evaluation,99,286.2240684040589,8679,119542,13.773706648231363,565642.217689623,18,False,,2026-05-04T13:22:39.395221+00:00
109,evaluation,100,288.124930592021,171,17100,100.0,865879.2774476073,0,False,,2026-05-04T13:22:41.296083+00:00
110,step,100,288.1253867940977,,,,,,False,generation=4/10 best_fitness=200847.25334993954,2026-05-04T13:22:41.296536+00:00
111,evaluation,101,290.9090103621129,10099,38116,3.7742350727794833,666846.5092995996,12,False,,2026-05-04T13:22:44.080163+00:00
112,evaluation,102,292.84677423001267,1006,37076,36.85487077534791,865978.86915113,0,False,,2026-05-04T13:22:46.017927+00:00
113,evaluation,103,298.3309013360413,28567,57539,2.014177197465607,455706.89239807974,25,False,,2026-05-04T13:22:51.502055+00:00
114,evaluation,104,301.0311849990394,9999,26918,2.692069206920692,650234.998911647,13,False,,2026-05-04T13:22:54.202338+00:00
115,evaluation,105,302.9303064100677,857,37076,43.26254375729288,849014.8638904745,1,False,,2026-05-04T13:22:56.101469+00:00
116,evaluation,106,304.841000019107,1266,1266,1.0,865877.2637729222,0,False,,2026-05-04T13:22:58.012153+00:00
117,evaluation,107,307.3078845550772,5793,122899,21.21508717417573,682811.6514583017,11,False,,2026-05-04T13:23:00.479038+00:00
118,evaluation,108,310.56766631500795,12672,73156,5.773042929292929,533919.1068231275,20,False,,2026-05-04T13:23:03.738820+00:00
119,evaluation,109,312.4739313831087,240,24000,100.0,865876.4591899622,0,False,,2026-05-04T13:23:05.645086+00:00
120,evaluation,110,314.3990773560945,1170,117000,100.0,832375.8913483586,2,False,,2026-05-04T13:23:07.570231+00:00
121,evaluation,111,318.86389175010845,23582,23582,1.0,722859.5807451918,9,False,,2026-05-04T13:23:12.035045+00:00
122,evaluation,112,322.4321279030992,10966,289276,26.37935436804669,466693.5751823724,24,False,,2026-05-04T13:23:15.603281+00:00
123,evaluation,113,324.3561212950153,1123,27796,24.751558325912733,832532.4800045245,2,False,,2026-05-04T13:23:17.527275+00:00
124,evaluation,114,329.1450316311093,22759,368605,16.196010369524146,149686.9810065425,43,False,,2026-05-04T13:23:22.316186+00:00
125,new_best,114,329.1450819110032,22759,368605,16.196010369524146,149686.9810065425,,True,,2026-05-04T13:23:22.316230+00:00
126,evaluation,115,333.98563238803763,19426,294087,15.138834551631833,486923.6514426954,23,False,,2026-05-04T13:23:27.156787+00:00
127,evaluation,116,339.13610918901395,28098,28098,1.0,673646.6176906795,12,False,,2026-05-04T13:23:32.307263+00:00
128,evaluation,117,343.4598744180985,22580,22580,1.0,705073.4193723036,10,False,,2026-05-04T13:23:36.631028+00:00
129,evaluation,118,346.2576580400346,9065,64852,7.154109211252068,632926.2633387699,14,False,,2026-05-04T13:23:39.428810+00:00
130,evaluation,119,349.4409576590406,12304,56429,4.58623211963589,550268.0941279008,19,False,,2026-05-04T13:23:42.612110+00:00
131,evaluation,120,353.0363349610707,11162,254676,22.816341157498655,449797.03232242883,25,False,,2026-05-04T13:23:46.207488+00:00
132,step,120,353.03680272609927,,,,,,False,generation=5/10 best_fitness=149686.9810065425,2026-05-04T13:23:46.207951+00:00
133,evaluation,121,357.8349789120257,21562,149385,6.928160653000649,319402.1658370311,33,False,,2026-05-04T13:23:51.006131+00:00
134,evaluation,122,363.1057614660822,25652,133094,5.188445345392172,421229.47885767557,27,False,,2026-05-04T13:23:56.276914+00:00
135,evaluation,123,368.6490306550404,26616,203193,7.634242560865645,251836.9251598363,37,False,,2026-05-04T13:24:01.820184+00:00
136,evaluation,124,373.92716583108995,24682,204481,8.284620371120655,233357.39743686438,38,False,,2026-05-04T13:24:07.098318+00:00
137,evaluation,125,375.86003982205875,1758,142753,81.2019340159272,731871.3486546907,8,False,,2026-05-04T13:24:09.031192+00:00
138,evaluation,126,378.61304910702165,12149,12149,1.0,767981.9953097466,6,False,,2026-05-04T13:24:11.784201+00:00
139,evaluation,127,382.8984836190939,14277,400010,28.017790852419978,434445.867895387,26,False,,2026-05-04T13:24:16.069637+00:00
140,evaluation,128,387.5776831920957,21201,161492,7.617187868496769,368311.61628661596,30,False,,2026-05-04T13:24:20.748836+00:00
141,evaluation,129,391.3115395430941,18655,18655,1.0,754063.0915997534,7,False,,2026-05-04T13:24:24.482693+00:00
142,evaluation,130,394.57249733107165,13057,51187,3.920272650685456,584551.3804249846,17,False,,2026-05-04T13:24:27.743650+00:00
143,evaluation,131,398.4821371190483,11935,435932,36.52551319648094,349558.82277828024,31,False,,2026-05-04T13:24:31.653289+00:00
144,evaluation,132,402.8067534820875,13743,485106,35.298406461471295,248092.96684554772,37,False,,2026-05-04T13:24:35.977906+00:00
145,evaluation,133,406.19708695902955,16444,16444,1.0,719492.4570694581,9,False,,2026-05-04T13:24:39.368240+00:00
146,evaluation,134,408.092831614078,1396,128543,92.07951289398281,832266.5664597973,2,False,,2026-05-04T13:24:41.263985+00:00
147,evaluation,135,412.8460843550274,25443,25443,1.0,706574.0268865158,10,False,,2026-05-04T13:24:46.017238+00:00
148,evaluation,136,416.0693580210209,15163,15163,1.0,752818.4768937737,7,False,,2026-05-04T13:24:49.240512+00:00
149,evaluation,137,420.0238021950936,15855,155977,9.837716808577735,484198.8172845061,23,False,,2026-05-04T13:24:53.194956+00:00
150,evaluation,138,421.94100871507544,1225,122500,100.0,849161.7329754718,1,False,,2026-05-04T13:24:55.112163+00:00
151,evaluation,139,423.83577314706054,825,82500,100.0,865876.4790210407,0,False,,2026-05-04T13:24:57.006927+00:00
152,evaluation,140,428.3414315211121,19814,137458,6.93741798728172,401957.54003410146,28,False,,2026-05-04T13:25:01.512585+00:00
153,step,140,428.3418926320737,,,,,,False,generation=6/10 best_fitness=149686.9810065425,2026-05-04T13:25:01.513041+00:00
154,evaluation,141,433.02693920210004,22759,63998,2.8119864668922183,368383.6425477732,30,False,,2026-05-04T13:25:06.198093+00:00
155,evaluation,142,436.6256383850705,13672,133094,9.73478642480983,348754.4973817065,31,False,,2026-05-04T13:25:09.796792+00:00
156,evaluation,143,441.5396425330546,26616,26616,1.0,706980.5286406726,10,False,,2026-05-04T13:25:14.710796+00:00
157,evaluation,144,446.9042116990313,24590,270804,11.01276941846279,151831.86816677527,43,False,,2026-05-04T13:25:20.075366+00:00
158,evaluation,145,450.29916241311,15511,18527,1.1944426536006705,651586.2741789671,13,False,,2026-05-04T13:25:23.470317+00:00
159,evaluation,146,455.7384256190853,25413,400727,15.768583008696336,135641.89074429066,44,False,,2026-05-04T13:25:28.909580+00:00
160,new_best,146,455.7443235570099,25413,400727,15.768583008696336,135641.89074429066,,True,,2026-05-04T13:25:28.915474+00:00
161,evaluation,147,460.5128696990432,16376,516420,31.535173424523695,299991.38414036407,34,False,,2026-05-04T13:25:33.684023+00:00
162,evaluation,148,462.6993678120198,7026,13252,1.8861372046683746,749128.2340333099,7,False,,2026-05-04T13:25:35.870522+00:00
163,evaluation,149,466.8886738450965,16950,183146,10.805073746312685,367669.9736401113,30,False,,2026-05-04T13:25:40.059827+00:00
164,evaluation,150,470.69992619007826,15694,92178,5.873454823499427,316057.9566999898,33,False,,2026-05-04T13:25:43.871080+00:00
165,evaluation,151,475.9639064790681,22384,435932,19.475160829163688,166367.97898085945,42,False,,2026-05-04T13:25:49.135060+00:00
166,evaluation,152,478.5101114450954,5546,158413,28.563469166967185,632364.861576232,14,False,,2026-05-04T13:25:51.681265+00:00
167,evaluation,153,482.7378918620525,21896,21896,1.0,688083.1753090342,11,False,,2026-05-04T13:25:55.909046+00:00
168,evaluation,154,486.6306567240972,19780,19780,1.0,653893.0029332552,13,False,,2026-05-04T13:25:59.801811+00:00
169,evaluation,155,491.26910673000384,24937,24937,1.0,621097.9989927325,15,False,,2026-05-04T13:26:04.440261+00:00
170,evaluation,156,493.22578097705264,1511,151100,100.0,748436.3237541874,7,False,,2026-05-04T13:26:06.396936+00:00
171,evaluation,157,498.8090452241013,25976,223213,8.593047428395442,268336.69037482626,36,False,,2026-05-04T13:26:11.980200+00:00
172,evaluation,158,505.07180791709106,28766,377547,13.124765347980254,166856.64459063133,42,False,,2026-05-04T13:26:18.242963+00:00
173,evaluation,159,510.7687106480589,24539,464254,18.919026855210074,82354.23146347514,47,False,,2026-05-04T13:26:23.939866+00:00
174,new_best,159,510.7687663320685,24539,464254,18.919026855210074,82354.23146347514,,True,,2026-05-04T13:26:23.939914+00:00
175,evaluation,160,513.8997507280437,14637,14637,1.0,768923.2064166286,6,False,,2026-05-04T13:26:27.070905+00:00
176,step,160,513.9002454261063,,,,,,False,generation=7/10 best_fitness=82354.23146347514,2026-05-04T13:26:27.071394+00:00
177,evaluation,161,515.8249361070339,510,51000,100.0,865934.0926116371,0,False,,2026-05-04T13:26:28.996091+00:00
178,evaluation,162,520.6409597690217,18530,400190,21.596869940636804,266278.3677765401,36,False,,2026-05-04T13:26:33.812115+00:00
179,evaluation,163,525.6601401721127,25438,399043,15.686885761459234,150165.62393520336,43,False,,2026-05-04T13:26:38.831295+00:00
180,evaluation,164,528.2032262530411,10547,10547,1.0,767254.1402306509,6,False,,2026-05-04T13:26:41.374381+00:00
181,evaluation,165,532.1422940021148,19982,19982,1.0,771739.8400853745,6,False,,2026-05-04T13:26:45.313447+00:00
182,evaluation,166,535.2800632161088,14333,15047,1.0498151119793484,701686.6858860479,10,False,,2026-05-04T13:26:48.451216+00:00
183,evaluation,167,540.9209570450475,25688,257642,10.029663656181874,232357.45079191792,38,False,,2026-05-04T13:26:54.092110+00:00
184,evaluation,168,546.5849030350801,27860,377061,13.53413496051687,48718.32931066086,49,False,,2026-05-04T13:26:59.756056+00:00
185,new_best,168,546.58495128504,27860,377061,13.53413496051687,48718.32931066086,,True,,2026-05-04T13:26:59.756099+00:00
186,evaluation,169,548.4260875540785,1063,106300,100.0,848784.3729051613,1,False,,2026-05-04T13:27:01.597240+00:00
187,evaluation,170,550.347029530094,317,31700,100.0,865940.614653014,0,False,,2026-05-04T13:27:03.518182+00:00
188,evaluation,171,555.519668841036,21037,325029,15.45034938441793,249993.54045076834,37,False,,2026-05-04T13:27:08.690822+00:00
189,evaluation,172,557.452158345026,108,10800,100.0,865939.6353637372,0,False,,2026-05-04T13:27:10.623311+00:00
190,evaluation,173,559.3903596540913,643,64300,100.0,865968.9833102553,0,False,,2026-05-04T13:27:12.561513+00:00
191,evaluation,174,562.2582141370513,7103,225227,31.708714627622133,650300.8330312433,13,False,,2026-05-04T13:27:15.429367+00:00
192,evaluation,175,567.0286807511002,25698,25698,1.0,724018.0383424857,9,False,,2026-05-04T13:27:20.199833+00:00
193,evaluation,176,572.8479068570305,25475,353755,13.886359175662415,301324.65933178394,34,False,,2026-05-04T13:27:26.019060+00:00
194,evaluation,177,574.7984590150882,409,40900,100.0,866023.7988985027,0,False,,2026-05-04T13:27:27.969613+00:00
195,evaluation,178,577.910638258094,8803,197890,22.479836419402478,431907.7717250656,26,False,,2026-05-04T13:27:31.081790+00:00
196,evaluation,179,580.0379689530237,2695,158676,58.87792207792208,732368.2240779402,8,False,,2026-05-04T13:27:33.209121+00:00
197,evaluation,180,584.7139225871069,25005,25005,1.0,706654.9149991828,10,False,,2026-05-04T13:27:37.885075+00:00
198,step,180,584.7204702011077,,,,,,False,generation=8/10 best_fitness=48718.32931066086,2026-05-04T13:27:37.891619+00:00
199,evaluation,181,590.976823136094,28501,377061,13.229746324690362,151524.50046028863,43,False,,2026-05-04T13:27:44.147976+00:00
200,evaluation,182,592.9348330280045,492,49200,100.0,866072.1186337565,0,False,,2026-05-04T13:27:46.105985+00:00
201,evaluation,183,597.6282931520836,18213,430319,23.627024652720586,218080.3101431997,39,False,,2026-05-04T13:27:50.799447+00:00
202,evaluation,184,601.8984151200857,24590,162131,6.593371289141928,215642.67196344983,39,False,,2026-05-04T13:27:55.069568+00:00
203,evaluation,185,607.4763531390345,29667,40604,1.3686587791148415,607773.8288790723,16,False,,2026-05-04T13:28:00.647506+00:00
204,evaluation,186,613.1504966000794,26543,262410,9.88622235617677,287154.07377369475,35,False,,2026-05-04T13:28:06.321650+00:00
205,evaluation,187,618.1406641080976,27084,27084,1.0,605691.5018854289,16,False,,2026-05-04T13:28:11.311817+00:00
206,evaluation,188,623.9836512240581,25501,400831,15.718246343280656,252471.81628168942,37,False,,2026-05-04T13:28:17.154805+00:00
