phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.467030521482229e-06
2,init_best fitness=0.8576391283859266,1,18,18,1,0.8576391283859266,,8.077136264008004
3,iteration=1/12 best_fitness=0.674363661906682,19,36,18,3,0.674363661906682,0.18327546647924464,4.471814971999265
4,iteration=2/12 best_fitness=0.674363661906682,37,54,18,0,0.6778540270752273,-0.003490365168545395,3.9337061229743995
5,iteration=3/12 best_fitness=0.6714525858988054,55,72,18,1,0.6714525858988054,0.00640144117642194,3.775779149029404
6,iteration=4/12 best_fitness=0.6614213145512622,73,90,18,2,0.6614213145512622,0.010031271347543225,3.812182816967834
7,iteration=5/12 best_fitness=0.6614213145512622,91,108,18,0,0.6823739931860473,-0.020952678634785116,3.797171447018627
8,iteration=6/12 best_fitness=0.6614213145512622,109,126,18,0,0.7149756747239735,-0.0326016815379262,4.023009034979623
9,iteration=7/12 best_fitness=0.6614213145512622,127,144,18,0,0.7053080120240338,0.009667662699939683,3.9040348770213313
10,iteration=8/12 best_fitness=0.6614213145512622,145,162,18,0,0.7094108121236786,-0.00410280009964481,3.9077163949841633
11,iteration=9/12 best_fitness=0.6614213145512622,163,180,18,0,0.7166261378442869,-0.007215325720608234,4.354204832983669
12,iteration=10/12 best_fitness=0.6614213145512622,181,198,18,0,0.9350643113430124,-0.21843817349872552,6.424300345999654
13,iteration=11/12 best_fitness=0.6614213145512622,199,216,18,0,0.7473434741550591,0.1877208371879533,4.998679929994978
14,iteration=12/12 best_fitness=0.6614213145512622,217,234,18,0,0.7068904181651305,0.040453055989928544,4.2684916610014625
