analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
seed=30013,3,0.9669097032456193,0.03723322635050863,18.350531273987144,16.7997485929518,38,0.0,0.028879378374672103,0.05951100127042124,14.179717293189604,87.49818311318135
