group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
20_dset_20260420T151523Z,1,0.5222693495004478,0.5222693495004478,0.5222693495004478,0.0,nan,0.0,65.33832051599984,69.972286457553,69.972286457553,69.972286457553
