new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,2.267228273994988,334,8651,25.90119760479042,191994.30750125126,0,,,
2,2,6.428664000995923,13682,304619,22.264215757930128,85284.5495813084,32,106709.75791994286,55.57964676595811,0
3,17,41.51054149901029,13763,380230,27.626970863910486,69096.62147150277,37,16187.928109805624,18.98107944437511,14
4,20,53.653463375987485,20633,586042,28.403140600009692,54821.92961161181,42,14274.691859890961,20.659030146326636,2
5,24,76.82893565201084,20805,577277,27.74703196347032,41409.38241678756,45,13412.547194824256,24.465660530094418,3
6,34,129.03594928298844,18980,568941,29.97581664910432,38616.89392662628,46,2792.488490161275,6.7436129861941305,9
