event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.4299992471933365e-05,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 initial_samples=16 iterations=22 candidate_pool=2500 workers=56,2026-05-03T22:38:15.423976+00:00
2,evaluation,1,2.2671681020001415,334,8651,25.90119760479042,191994.30750125126,0,False,,2026-05-03T22:38:17.691133+00:00
3,new_best,1,2.267228273994988,334,8651,25.90119760479042,191994.30750125126,,True,,2026-05-03T22:38:17.691188+00:00
4,evaluation,2,6.4285896660003345,13682,304619,22.264215757930128,85284.5495813084,32,False,,2026-05-03T22:38:21.852554+00:00
5,new_best,2,6.428664000995923,13682,304619,22.264215757930128,85284.5495813084,,True,,2026-05-03T22:38:21.852623+00:00
6,evaluation,3,8.368268558988348,4194,19376,4.619933237958989,167333.0592615485,7,False,,2026-05-03T22:38:23.792233+00:00
7,evaluation,4,10.294414517993573,845,845,1.0,190906.28300665412,0,False,,2026-05-03T22:38:25.718379+00:00
8,evaluation,5,12.266424445988378,206,20600,100.0,191041.6829538784,0,False,,2026-05-03T22:38:27.690389+00:00
9,evaluation,6,16.901641008997103,24757,24757,1.0,161504.77121458875,11,False,,2026-05-03T22:38:32.325606+00:00
10,evaluation,7,18.84277810298954,2927,2927,1.0,190972.79913047774,0,False,,2026-05-03T22:38:34.266743+00:00
11,evaluation,8,20.831002674996853,864,864,1.0,191100.95442454622,0,False,,2026-05-03T22:38:36.254967+00:00
12,evaluation,9,22.81488868300221,501,50100,100.0,191125.08241311298,0,False,,2026-05-03T22:38:38.238853+00:00
13,evaluation,10,24.80096075500478,386,9479,24.55699481865285,191092.90879153318,0,False,,2026-05-03T22:38:40.224925+00:00
14,evaluation,11,26.746008507005172,2229,2229,1.0,187511.79163351518,1,False,,2026-05-03T22:38:42.169973+00:00
15,evaluation,12,29.619525379006518,12864,12864,1.0,166384.14932966116,8,False,,2026-05-03T22:38:45.043490+00:00
16,evaluation,13,31.601490720000584,198,3516,17.757575757575758,191025.12136443207,0,False,,2026-05-03T22:38:47.025456+00:00
17,evaluation,14,33.57435034099035,157,14965,95.31847133757962,191032.3341715848,0,False,,2026-05-03T22:38:48.998315+00:00
18,evaluation,15,35.51504606899107,4095,4095,1.0,187610.1377775353,1,False,,2026-05-03T22:38:50.939010+00:00
19,evaluation,16,37.46684667599038,3549,3549,1.0,191049.64984985904,0,False,,2026-05-03T22:38:52.890811+00:00
20,step,16,37.4669008020137,,,,,,False,initial_design_completed points=16,2026-05-03T22:38:52.890860+00:00
21,evaluation,17,41.5104413650115,13763,380230,27.626970863910486,69096.62147150277,37,False,,2026-05-03T22:38:56.934412+00:00
22,new_best,17,41.51054149901029,13763,380230,27.626970863910486,69096.62147150277,,True,,2026-05-03T22:38:56.934501+00:00
23,step,17,41.513995307002915,,,,,,False,iteration=1/22 best_fitness=69096.62147150277,2026-05-03T22:38:56.937955+00:00
24,evaluation,18,45.46070411801338,13715,584725,42.633977397010575,72370.72147054714,36,False,,2026-05-03T22:39:00.884668+00:00
25,step,18,45.460783618007554,,,,,,False,iteration=2/22 best_fitness=69096.62147150277,2026-05-03T22:39:00.884743+00:00
26,evaluation,19,48.6281029790116,5064,506400,100.0,136256.64489367977,17,False,,2026-05-03T22:39:04.052067+00:00
27,step,19,48.62818186500226,,,,,,False,iteration=3/22 best_fitness=69096.62147150277,2026-05-03T22:39:04.052141+00:00
28,evaluation,20,53.653367508988595,20633,586042,28.403140600009692,54821.92961161181,42,False,,2026-05-03T22:39:09.077333+00:00
29,new_best,20,53.653463375987485,20633,586042,28.403140600009692,54821.92961161181,,True,,2026-05-03T22:39:09.077423+00:00
30,step,20,53.65668281799299,,,,,,False,iteration=4/22 best_fitness=54821.92961161181,2026-05-03T22:39:09.080643+00:00
31,evaluation,21,59.44936309600598,29929,68428,2.2863443482909553,140266.963426126,18,False,,2026-05-03T22:39:14.873328+00:00
32,step,21,59.44945834000828,,,,,,False,iteration=5/22 best_fitness=54821.92961161181,2026-05-03T22:39:14.873418+00:00
33,evaluation,22,65.55877909099218,25484,542371,21.282804897190395,73613.11633869752,37,False,,2026-05-03T22:39:20.982743+00:00
34,step,22,65.558864377992,,,,,,False,iteration=6/22 best_fitness=54821.92961161181,2026-05-03T22:39:20.982824+00:00
35,evaluation,23,71.49939571099821,28680,193189,6.7360181311018135,94472.54477303613,31,False,,2026-05-03T22:39:26.923361+00:00
36,step,23,71.49948471901007,,,,,,False,iteration=7/22 best_fitness=54821.92961161181,2026-05-03T22:39:26.923444+00:00
37,evaluation,24,76.8288841820031,20805,577277,27.74703196347032,41409.38241678756,45,False,,2026-05-03T22:39:32.252849+00:00
38,new_best,24,76.82893565201084,20805,577277,27.74703196347032,41409.38241678756,,True,,2026-05-03T22:39:32.252895+00:00
39,step,24,76.83255422799266,,,,,,False,iteration=8/22 best_fitness=41409.38241678756,2026-05-03T22:39:32.256514+00:00
40,evaluation,25,82.16958766701282,20791,551112,26.507238709056804,63665.88965498183,39,False,,2026-05-03T22:39:37.593553+00:00
41,step,25,82.16972074098885,,,,,,False,iteration=9/22 best_fitness=41409.38241678756,2026-05-03T22:39:37.593680+00:00
42,evaluation,26,87.3307074609911,19231,567077,29.48765014819822,46135.25092323972,44,False,,2026-05-03T22:39:42.754672+00:00
43,step,26,87.33079492699471,,,,,,False,iteration=10/22 best_fitness=41409.38241678756,2026-05-03T22:39:42.754754+00:00
44,evaluation,27,92.40918562500156,18611,535811,28.79001665681586,63241.25670223129,39,False,,2026-05-03T22:39:47.833150+00:00
45,step,27,92.40927817099146,,,,,,False,iteration=11/22 best_fitness=41409.38241678756,2026-05-03T22:39:47.833237+00:00
46,evaluation,28,98.04701451599249,22495,515623,22.921671482551677,56306.29889902581,41,False,,2026-05-03T22:39:53.470979+00:00
47,step,28,98.04710506100673,,,,,,False,iteration=12/22 best_fitness=41409.38241678756,2026-05-03T22:39:53.471064+00:00
48,evaluation,29,103.09581772400998,18154,598572,32.97190701773714,71395.61811701006,37,False,,2026-05-03T22:39:58.519782+00:00
49,step,29,103.09591188101331,,,,,,False,iteration=13/22 best_fitness=41409.38241678756,2026-05-03T22:39:58.519871+00:00
50,evaluation,30,108.47317094600294,19937,590067,29.596579224557356,64287.867092635715,39,False,,2026-05-03T22:40:03.897135+00:00
51,step,30,108.47330750900437,,,,,,False,iteration=14/22 best_fitness=41409.38241678756,2026-05-03T22:40:03.897267+00:00
52,evaluation,31,113.63355135000893,19241,590821,30.706356218491763,64406.7607948898,39,False,,2026-05-03T22:40:09.057516+00:00
53,step,31,113.63365851898561,,,,,,False,iteration=15/22 best_fitness=41409.38241678756,2026-05-03T22:40:09.057618+00:00
54,evaluation,32,118.83071712701349,20515,417238,20.33819156714599,71088.9130458222,37,False,,2026-05-03T22:40:14.254681+00:00
55,step,32,118.83081337099429,,,,,,False,iteration=16/22 best_fitness=41409.38241678756,2026-05-03T22:40:14.254773+00:00
56,evaluation,33,124.07255415100371,19769,573384,29.004198492589406,57425.08699475303,41,False,,2026-05-03T22:40:19.496519+00:00
57,step,33,124.07267242099624,,,,,,False,iteration=17/22 best_fitness=41409.38241678756,2026-05-03T22:40:19.496632+00:00
58,evaluation,34,129.03589547600131,18980,568941,29.97581664910432,38616.89392662628,46,False,,2026-05-03T22:40:24.459860+00:00
59,new_best,34,129.03594928298844,18980,568941,29.97581664910432,38616.89392662628,,True,,2026-05-03T22:40:24.459908+00:00
60,step,34,129.03961342401453,,,,,,False,iteration=18/22 best_fitness=38616.89392662628,2026-05-03T22:40:24.463573+00:00
61,evaluation,35,133.8122508469969,16457,478089,29.050799052075106,70372.34163481316,37,False,,2026-05-03T22:40:29.236215+00:00
62,step,35,133.81240898100077,,,,,,False,iteration=19/22 best_fitness=38616.89392662628,2026-05-03T22:40:29.236369+00:00
63,evaluation,36,139.1148087879992,21432,586336,27.357969391564016,45933.17641067533,44,False,,2026-05-03T22:40:34.538774+00:00
64,step,36,139.11492108600214,,,,,,False,iteration=20/22 best_fitness=38616.89392662628,2026-05-03T22:40:34.538880+00:00
65,evaluation,37,145.22411341700354,25653,499332,19.4648579113554,54822.83546927483,42,False,,2026-05-03T22:40:40.648078+00:00
66,step,37,145.2242214140133,,,,,,False,iteration=21/22 best_fitness=38616.89392662628,2026-05-03T22:40:40.648181+00:00
67,evaluation,38,149.7244399600022,18231,493689,27.079644561461247,52341.10254311431,42,False,,2026-05-03T22:40:45.148405+00:00
68,step,38,149.7245622939954,,,,,,False,iteration=22/22 best_fitness=38616.89392662628,2026-05-03T22:40:45.148522+00:00
