event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,1.4583987649530172e-05,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 popsize=10 maxiter=10 workers=56,2026-04-30T22:06:10.877173+00:00
2,evaluation,1,4.654923854992376,20240,122988,6.0764822134387355,645017.8664334394,26,False,,2026-04-30T22:06:15.532085+00:00
3,new_best,1,4.654975172001286,20240,122988,6.0764822134387355,645017.8664334394,,True,,2026-04-30T22:06:15.532131+00:00
4,evaluation,2,6.689774334998219,590,1556,2.6372881355932205,1083033.9680847551,1,False,,2026-04-30T22:06:17.566936+00:00
5,evaluation,3,8.78104970799177,1044,4599,4.405172413793103,1100000.6596549684,0,False,,2026-04-30T22:06:19.658212+00:00
6,evaluation,4,10.774399936999544,1373,31957,23.275309541150765,1081867.282736918,1,False,,2026-04-30T22:06:21.651562+00:00
7,evaluation,5,12.792768781990162,3155,3155,1.0,1063983.952188519,2,False,,2026-04-30T22:06:23.669931+00:00
8,evaluation,6,15.146160052987398,2851,259551,91.0385829533497,872034.0038638304,13,False,,2026-04-30T22:06:26.023337+00:00
9,evaluation,7,17.158518566997373,5486,10774,1.963908129784907,1048067.2922582561,3,False,,2026-04-30T22:06:28.035680+00:00
10,evaluation,8,19.897679335001158,12053,12053,1.0,1048067.5281542048,3,False,,2026-04-30T22:06:30.774841+00:00
11,evaluation,9,24.495690427997033,24670,24670,1.0,782484.5708948767,18,False,,2026-04-30T22:06:35.372852+00:00
12,evaluation,10,26.731565858994145,7307,18597,2.545093745723279,942317.3261666845,9,False,,2026-04-30T22:06:37.608727+00:00
13,evaluation,11,28.804543168997043,328,328,1.0,1100000.6490247075,0,False,,2026-04-30T22:06:39.681705+00:00
14,evaluation,12,30.774849405992427,2247,2247,1.0,1083000.6187203452,1,False,,2026-04-30T22:06:41.652011+00:00
15,evaluation,13,32.80754310300108,133,13300,100.0,1100000.6364407868,0,False,,2026-04-30T22:06:43.684705+00:00
16,evaluation,14,34.898014402991976,937,937,1.0,1100000.6601492888,0,False,,2026-04-30T22:06:45.775176+00:00
17,evaluation,15,37.1445266189985,5074,84162,16.586913677571935,890833.9846963818,12,False,,2026-04-30T22:06:48.021688+00:00
18,evaluation,16,39.210822244989686,243,7593,31.246913580246915,1082417.3064983448,1,False,,2026-04-30T22:06:50.087984+00:00
19,evaluation,17,42.047422270989046,12877,12877,1.0,942167.5086475471,9,False,,2026-04-30T22:06:52.924584+00:00
20,evaluation,18,43.96643421098997,497,49700,100.0,1082600.5960987394,1,False,,2026-04-30T22:06:54.843596+00:00
21,evaluation,19,45.94775770998967,191,19100,100.0,1100000.6138044156,0,False,,2026-04-30T22:06:56.824918+00:00
22,evaluation,20,47.9084271969914,113,374,3.309734513274336,1100000.6106425184,0,False,,2026-04-30T22:06:58.785589+00:00
23,evaluation,21,50.045785236987285,1741,6573,3.775416427340609,1100000.626782684,0,False,,2026-04-30T22:07:00.922947+00:00
24,evaluation,22,51.9372225219995,498,49800,100.0,1064883.917366042,2,False,,2026-04-30T22:07:02.814385+00:00
25,evaluation,23,53.92647918598959,285,1045,3.6666666666666665,1100000.6197970607,0,False,,2026-04-30T22:07:04.803641+00:00
26,evaluation,24,57.10299123599543,13276,33080,2.4917143717987345,750017.5236677168,20,False,,2026-04-30T22:07:07.980153+00:00
27,evaluation,25,62.268084812996676,27322,35523,1.3001610423834273,712101.3331236014,22,False,,2026-04-30T22:07:13.145246+00:00
28,evaluation,26,64.31202312499227,107,130,1.2149532710280373,1100000.6399105801,0,False,,2026-04-30T22:07:15.189185+00:00
29,evaluation,27,66.90547473399783,11228,11228,1.0,959917.4422596296,8,False,,2026-04-30T22:07:17.782636+00:00
30,evaluation,28,69.54646616599348,7944,83543,10.516490433031219,805100.7515395451,17,False,,2026-04-30T22:07:20.423627+00:00
31,evaluation,29,72.67576038799598,11178,115988,10.376453748434425,751800.8603807838,20,False,,2026-04-30T22:07:23.552922+00:00
32,evaluation,30,75.739609242999,14356,14356,1.0,995150.9373520811,6,False,,2026-04-30T22:07:26.616771+00:00
33,evaluation,31,77.70270157099003,328,32800,100.0,1100000.6149119504,0,False,,2026-04-30T22:07:28.579863+00:00
34,evaluation,32,82.35213298798772,23316,43820,1.8793961228341054,699267.9240767518,23,False,,2026-04-30T22:07:33.229295+00:00
35,evaluation,33,85.96181324200006,8535,489017,57.29548916227299,605184.1800130799,28,False,,2026-04-30T22:07:36.838975+00:00
36,new_best,33,85.96577533599338,8535,489017,57.29548916227299,605184.1800130799,,True,,2026-04-30T22:07:36.842933+00:00
37,evaluation,34,91.57212513699778,26636,225616,8.47034089202583,487184.6569745144,35,False,,2026-04-30T22:07:42.449287+00:00
38,new_best,34,91.57220087399764,26636,225616,8.47034089202583,487184.6569745144,,True,,2026-04-30T22:07:42.449356+00:00
39,evaluation,35,97.31490123399999,29814,73100,2.451868249815523,576018.1025348693,30,False,,2026-04-30T22:07:48.192063+00:00
40,evaluation,36,102.02597781299846,23121,55174,2.3863154707841354,802834.6535183853,17,False,,2026-04-30T22:07:52.903139+00:00
41,evaluation,37,104.02519402999314,2589,34432,13.299343375820781,1030783.9431868606,4,False,,2026-04-30T22:07:54.902356+00:00
42,evaluation,38,107.89741423999658,11885,329836,27.752292806058055,517417.52557037596,33,False,,2026-04-30T22:07:58.774576+00:00
43,evaluation,39,109.82804764198954,638,63800,100.0,1048717.2652439328,3,False,,2026-04-30T22:08:00.705209+00:00
44,evaluation,40,114.32091246299387,23207,26100,1.1246606627310725,905267.9615181442,11,False,,2026-04-30T22:08:05.198073+00:00
45,step,40,114.32543341399287,,,,,,False,generation=1/10 best_fitness=487184.6569745144,2026-04-30T22:08:05.202590+00:00
46,evaluation,41,120.26500403099635,26636,445405,16.721917705361165,373334.4653967223,41,False,,2026-04-30T22:08:11.142166+00:00
47,new_best,41,120.26506050399621,26636,445405,16.721917705361165,373334.4653967223,,True,,2026-04-30T22:08:11.142216+00:00
48,evaluation,42,123.45542726099666,12787,46920,3.6693516853053882,838284.2445912344,15,False,,2026-04-30T22:08:14.332589+00:00
49,evaluation,43,125.39893409700016,2578,2578,1.0,1100000.6080027912,0,False,,2026-04-30T22:08:16.276096+00:00
50,evaluation,44,127.88773652300006,3729,253901,68.08822740681148,975867.4042865044,7,False,,2026-04-30T22:08:18.764898+00:00
51,evaluation,45,130.55361080699367,3346,334600,100.0,820634.080109196,16,False,,2026-04-30T22:08:21.430772+00:00
52,evaluation,46,133.24931230698712,11929,11929,1.0,994917.4881746175,6,False,,2026-04-30T22:08:24.126474+00:00
53,evaluation,47,138.68189591998816,26704,591553,22.152224385859796,408684.5529466603,39,False,,2026-04-30T22:08:29.559057+00:00
54,evaluation,48,142.82802651698876,16532,182490,11.038591821921123,587867.625421686,29,False,,2026-04-30T22:08:33.705188+00:00
55,evaluation,49,146.04706463898765,11178,129859,11.617373412059402,728634.1539589724,21,False,,2026-04-30T22:08:36.924226+00:00
56,evaluation,50,147.90713281699573,190,18597,97.87894736842105,1100000.5836006568,0,False,,2026-04-30T22:08:38.784295+00:00
57,evaluation,51,151.96644145999744,16556,226777,13.69757187726504,466084.2431158494,36,False,,2026-04-30T22:08:42.843603+00:00
58,evaluation,52,156.8213209569949,21143,216983,10.262640117296504,586917.7984702128,29,False,,2026-04-30T22:08:47.698483+00:00
59,evaluation,53,163.01199286499468,26673,520294,19.506392231844938,358967.88762885024,42,False,,2026-04-30T22:08:53.889154+00:00
60,new_best,53,163.0120441129984,26673,520294,19.506392231844938,358967.88762885024,,True,,2026-04-30T22:08:53.889199+00:00
61,evaluation,54,164.91115912298847,2668,14231,5.333958020989505,1082617.2577985565,1,False,,2026-04-30T22:08:55.788334+00:00
62,evaluation,55,167.737039249987,4489,412434,91.87658721318779,923100.8169601527,10,False,,2026-04-30T22:08:58.614200+00:00
63,evaluation,56,171.62163827900076,11754,340071,28.932363450740173,557767.6103489744,31,False,,2026-04-30T22:09:02.498800+00:00
64,evaluation,57,176.60437026899308,24498,86822,3.5440444117887173,645417.9531663805,26,False,,2026-04-30T22:09:07.481532+00:00
65,evaluation,58,178.47662793799827,180,2902,16.122222222222224,1100000.5843135433,0,False,,2026-04-30T22:09:09.353789+00:00
66,evaluation,59,181.63184602098772,15001,15001,1.0,1012784.3119849776,5,False,,2026-04-30T22:09:12.509008+00:00
67,evaluation,60,184.63254707999295,13848,13848,1.0,1083034.2943009352,1,False,,2026-04-30T22:09:15.509709+00:00
68,step,60,184.6330833289976,,,,,,False,generation=2/10 best_fitness=358967.88762885024,2026-04-30T22:09:15.510239+00:00
69,evaluation,61,190.9917432059883,28002,520294,18.580601385615314,377317.9624661149,41,False,,2026-04-30T22:09:21.868905+00:00
70,evaluation,62,192.84588911398896,5712,5712,1.0,1100000.5842811395,0,False,,2026-04-30T22:09:23.723051+00:00
71,evaluation,63,196.92570992298715,21229,21229,1.0,926634.5694453082,10,False,,2026-04-30T22:09:27.802871+00:00
72,evaluation,64,201.73291752499063,24177,33080,1.3682425445671507,831634.5854152488,15,False,,2026-04-30T22:09:32.610079+00:00
73,evaluation,65,207.37600037899392,27322,279872,10.243466803308689,401634.6734972413,40,False,,2026-04-30T22:09:38.253161+00:00
74,evaluation,66,209.33048681198852,2851,101507,35.603998596983516,1031000.6008104387,4,False,,2026-04-30T22:09:40.207648+00:00
75,evaluation,67,212.56610996100062,5932,494848,83.42009440323669,592050.7947730117,29,False,,2026-04-30T22:09:43.443271+00:00
76,evaluation,68,217.07739482699253,19089,187867,9.84163654460684,731517.8662750432,21,False,,2026-04-30T22:09:47.954557+00:00
77,evaluation,69,220.70355995598948,18183,18183,1.0,893284.4304117361,12,False,,2026-04-30T22:09:51.580721+00:00
78,evaluation,70,224.59088297298877,19881,19881,1.0,993351.1760443114,6,False,,2026-04-30T22:09:55.468045+00:00
79,evaluation,71,228.35304154299956,15495,113897,7.350564698289771,661634.2900443806,25,False,,2026-04-30T22:09:59.230203+00:00
80,evaluation,72,231.96774502999324,12301,216983,17.63946020648728,716234.3041892938,22,False,,2026-04-30T22:10:02.844906+00:00
81,evaluation,73,233.9071094779938,467,46700,100.0,1100000.6093282658,0,False,,2026-04-30T22:10:04.784271+00:00
82,evaluation,74,238.00949321698863,14490,461848,31.873567977915805,321300.8031854307,44,False,,2026-04-30T22:10:08.886655+00:00
83,new_best,74,238.0095499809977,14490,461848,31.873567977915805,321300.8031854307,,True,,2026-04-30T22:10:08.886705+00:00
84,evaluation,75,241.9276377609931,13911,248433,17.858744878153978,552117.5570614495,31,False,,2026-04-30T22:10:12.804799+00:00
85,evaluation,76,244.68986625199614,11533,15639,1.3560218503424954,941600.8140441766,9,False,,2026-04-30T22:10:15.567028+00:00
