event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,5.660003807861358e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 popsize=10 maxiter=10 workers=56,2026-04-27T22:45:46.866304+00:00
2,evaluation,1,5.983950234003714,20240,122988,6.0764822134387355,630285.0026260073,27,False,,2026-04-27T22:45:52.850253+00:00
3,new_best,1,5.983996392002155,20240,122988,6.0764822134387355,630285.0026260073,,True,,2026-04-27T22:45:52.850294+00:00
4,evaluation,2,7.226484525002888,590,1556,2.6372881355932205,1100000.3728020685,0,False,,2026-04-27T22:45:54.092787+00:00
5,evaluation,3,8.621625166997546,1044,4599,4.405172413793103,1081683.7521410948,1,False,,2026-04-27T22:45:55.487928+00:00
6,evaluation,4,10.358968622997054,1373,31957,23.275309541150765,1081733.8621709845,1,False,,2026-04-27T22:45:57.225271+00:00
7,evaluation,5,12.03564970500156,3155,3155,1.0,1081850.509818172,1,False,,2026-04-27T22:45:58.901952+00:00
8,evaluation,6,15.026772256998811,2851,259551,91.0385829533497,976667.5529850994,7,False,,2026-04-27T22:46:01.893074+00:00
9,evaluation,7,17.36607009600266,5486,10774,1.963908129784907,891467.3436207183,12,False,,2026-04-27T22:46:04.232372+00:00
10,evaluation,8,21.032683555000403,12053,12053,1.0,1047167.7941098218,3,False,,2026-04-27T22:46:07.898986+00:00
11,evaluation,9,27.08335711000109,24670,24670,1.0,853201.7319749496,14,False,,2026-04-27T22:46:13.949660+00:00
12,evaluation,10,29.946088828997745,7307,18597,2.545093745723279,978450.8566890206,7,False,,2026-04-27T22:46:16.812391+00:00
13,evaluation,11,31.04453418799676,328,328,1.0,1100000.3192060797,0,False,,2026-04-27T22:46:17.910837+00:00
14,evaluation,12,32.53565289600374,2247,2247,1.0,1100000.4573666123,0,False,,2026-04-27T22:46:19.401956+00:00
15,evaluation,13,33.877851710996765,133,13300,100.0,1100000.4066382083,0,False,,2026-04-27T22:46:20.744155+00:00
16,evaluation,14,35.10292983499676,937,937,1.0,1100000.3608984288,0,False,,2026-04-27T22:46:21.969233+00:00
17,evaluation,15,37.8181123500035,5074,84162,16.586913677571935,887150.7719237732,12,False,,2026-04-27T22:46:24.684415+00:00
18,evaluation,16,39.082088829003624,243,7593,31.246913580246915,1100000.3829577724,0,False,,2026-04-27T22:46:25.948393+00:00
19,evaluation,17,42.91330105299858,12877,12877,1.0,1046917.8484737622,3,False,,2026-04-27T22:46:29.779604+00:00
20,evaluation,18,44.62769936199766,497,49700,100.0,1100000.5279489742,0,False,,2026-04-27T22:46:31.494003+00:00
21,evaluation,19,46.06177948600089,191,19100,100.0,1100000.4347885055,0,False,,2026-04-27T22:46:32.928082+00:00
22,evaluation,20,47.14019394799834,113,374,3.309734513274336,1100000.3159825457,0,False,,2026-04-27T22:46:34.006497+00:00
23,evaluation,21,48.706162066002435,1741,6573,3.775416427340609,1100000.480299005,0,False,,2026-04-27T22:46:35.572465+00:00
24,evaluation,22,50.39916616600385,498,49800,100.0,1100000.5277210295,0,False,,2026-04-27T22:46:37.265470+00:00
25,evaluation,23,51.54810971199913,285,1045,3.6666666666666665,1100000.344501107,0,False,,2026-04-27T22:46:38.414413+00:00
26,evaluation,24,55.48422366700106,13276,13276,1.0,1064734.5701278977,2,False,,2026-04-27T22:46:42.350527+00:00
27,evaluation,25,62.34755534300348,27322,35523,1.3001610423834273,871901.9819958761,13,False,,2026-04-27T22:46:49.213859+00:00
28,evaluation,26,63.65469853200193,107,10700,100.0,1100000.396161911,0,False,,2026-04-27T22:46:50.521002+00:00
29,evaluation,27,67.11892146299942,11228,11228,1.0,1047217.7368831708,3,False,,2026-04-27T22:46:53.985224+00:00
30,evaluation,28,70.71861693100072,7944,192455,24.226460221550855,712100.9479814646,22,False,,2026-04-27T22:46:57.584920+00:00
31,evaluation,29,74.80793882100261,7327,493751,67.38788044220009,639417.6942165907,26,False,,2026-04-27T22:47:01.674242+00:00
32,evaluation,30,79.24382164899725,10472,397377,37.946619556913674,571767.754839499,30,False,,2026-04-27T22:47:06.110125+00:00
33,new_best,30,79.24780125800316,10472,397377,37.946619556913674,571767.754839499,,True,,2026-04-27T22:47:06.114100+00:00
34,evaluation,31,81.31467088199861,1453,75821,52.182381280110114,1082250.6392152144,1,False,,2026-04-27T22:47:08.180974+00:00
35,evaluation,32,82.66132529300376,1571,1571,1.0,1100000.4057057737,0,False,,2026-04-27T22:47:09.527628+00:00
36,evaluation,33,85.62117887000204,8254,17090,2.0705112672643566,908400.8727266752,11,False,,2026-04-27T22:47:12.487482+00:00
37,evaluation,34,87.06470131900278,1287,5031,3.909090909090909,1064567.0991194337,2,False,,2026-04-27T22:47:13.931005+00:00
38,evaluation,35,93.87782224499824,29284,29284,1.0,750585.2523180038,20,False,,2026-04-27T22:47:20.744125+00:00
39,evaluation,36,96.33384919100354,2700,122988,45.55111111111111,977550.7346195148,7,False,,2026-04-27T22:47:23.200152+00:00
40,evaluation,37,97.4863084690005,702,702,1.0,1100000.3459561516,0,False,,2026-04-27T22:47:24.352612+00:00
41,evaluation,38,99.17928290399868,497,49700,100.0,1081683.8470037193,1,False,,2026-04-27T22:47:26.045586+00:00
42,evaluation,39,103.44500686699757,14191,28107,1.9806215206821225,924217.9186383319,10,False,,2026-04-27T22:47:30.311310+00:00
43,evaluation,40,104.76377765100187,113,11300,100.0,1100000.3983680767,0,False,,2026-04-27T22:47:31.630081+00:00
44,step,40,104.76803241299785,,,,,,False,generation=1/10 best_fitness=571767.754839499,2026-04-27T22:47:31.634331+00:00
45,evaluation,41,107.88883658600389,8171,60289,7.3784114551462485,782784.1807918964,18,False,,2026-04-27T22:47:34.755140+00:00
46,evaluation,42,109.53675229500368,1849,10709,5.791779340183883,1083267.176320671,1,False,,2026-04-27T22:47:36.403055+00:00
47,evaluation,43,112.7901809180039,4798,233457,48.657148812005005,833900.901083958,15,False,,2026-04-27T22:47:39.656484+00:00
48,evaluation,44,114.72616413299693,2777,25066,9.026287360460929,995783.9191924136,6,False,,2026-04-27T22:47:41.592467+00:00
49,evaluation,45,120.67005432699807,24979,98820,3.95612314344049,461584.584353904,36,False,,2026-04-27T22:47:47.536358+00:00
50,new_best,45,120.67450191800162,24979,98820,3.95612314344049,461584.584353904,,True,,2026-04-27T22:47:47.540802+00:00
51,evaluation,46,127.38634656700015,27616,27616,1.0,784968.5315036401,18,False,,2026-04-27T22:47:54.252650+00:00
52,evaluation,47,130.65629477200127,9898,10774,1.0885027278238029,1047517.6780781569,3,False,,2026-04-27T22:47:57.522598+00:00
53,evaluation,48,135.62177285100188,17817,67472,3.7869450524779706,747118.031754421,20,False,,2026-04-27T22:48:02.488076+00:00
54,evaluation,49,136.88311715899908,666,2611,3.9204204204204203,1100000.3811559093,0,False,,2026-04-27T22:48:03.749420+00:00
55,evaluation,50,138.60158117100218,2487,6166,2.4792923200643346,1082667.1962237158,1,False,,2026-04-27T22:48:05.467885+00:00
56,evaluation,51,140.54999255800067,922,75821,82.2353579175705,1081950.6007451836,1,False,,2026-04-27T22:48:07.416296+00:00
57,evaluation,52,142.52256059100182,4469,4469,1.0,1030200.5899008777,4,False,,2026-04-27T22:48:09.388864+00:00
58,evaluation,53,143.626661975999,423,423,1.0,1100000.3237279442,0,False,,2026-04-27T22:48:10.492965+00:00
59,evaluation,54,146.83768437399704,4654,279551,60.0668242372153,836267.5649372229,15,False,,2026-04-27T22:48:13.703988+00:00
60,evaluation,55,148.2038695980009,110,9794,89.03636363636363,1100000.397679374,0,False,,2026-04-27T22:48:15.070173+00:00
61,evaluation,56,149.56162562600366,320,11050,34.53125,1100000.410987618,0,False,,2026-04-27T22:48:16.427929+00:00
62,evaluation,57,156.34795054500137,28620,28620,1.0,821568.6833389176,16,False,,2026-04-27T22:48:23.214253+00:00
63,evaluation,58,157.91097234000335,497,24455,49.20523138832998,1100000.481452529,0,False,,2026-04-27T22:48:24.777275+00:00
64,evaluation,59,159.46305645399843,1054,13661,12.961100569259962,1081883.7950903785,1,False,,2026-04-27T22:48:26.329359+00:00
65,evaluation,60,160.69363699899986,194,3512,18.103092783505154,1100000.3669980222,0,False,,2026-04-27T22:48:27.559940+00:00
66,step,60,160.69417677300225,,,,,,False,generation=2/10 best_fitness=461584.584353904,2026-04-27T22:48:27.560475+00:00
67,evaluation,61,164.94109488400136,13930,43828,3.1463029432878677,837134.5414687347,15,False,,2026-04-27T22:48:31.807398+00:00
68,evaluation,62,170.20210890399903,20125,20125,1.0,943584.9452512081,9,False,,2026-04-27T22:48:37.068411+00:00
69,evaluation,63,174.9947611059979,17842,17842,1.0,993651.4583691932,6,False,,2026-04-27T22:48:41.861064+00:00
70,evaluation,64,176.60667123200255,2777,2777,1.0,1082850.4929937932,1,False,,2026-04-27T22:48:43.472975+00:00
71,evaluation,65,179.86866719400132,10472,10472,1.0,1012634.3341296732,5,False,,2026-04-27T22:48:46.734970+00:00
72,evaluation,66,185.10824369799957,20362,20362,1.0,922968.1901842927,10,False,,2026-04-27T22:48:51.974547+00:00
73,evaluation,67,186.8771455859969,1438,33959,23.615438108484007,1064883.866276021,2,False,,2026-04-27T22:48:53.743448+00:00
74,evaluation,68,192.8723970689971,23095,597337,25.864342931370427,358118.09688326874,42,False,,2026-04-27T22:48:59.738700+00:00
75,new_best,68,192.87246874900302,23095,597337,25.864342931370427,358118.09688326874,,True,,2026-04-27T22:48:59.738767+00:00
76,evaluation,69,194.2244171209968,131,13100,100.0,1100000.406366043,0,False,,2026-04-27T22:49:01.090735+00:00
77,evaluation,70,200.68146268800047,26206,26206,1.0,803418.5182838219,17,False,,2026-04-27T22:49:07.547766+00:00
78,evaluation,71,202.64095214899862,922,90827,98.51084598698482,1064333.9300383525,2,False,,2026-04-27T22:49:09.507255+00:00
79,evaluation,72,205.56399709299876,8798,8798,1.0,1047100.8976543357,3,False,,2026-04-27T22:49:12.430299+00:00
80,evaluation,73,208.55251018299896,8254,19321,2.340804458444391,907650.8701675328,11,False,,2026-04-27T22:49:15.418813+00:00
81,evaluation,74,211.9060429309975,9546,33830,3.5438927299392415,855634.302689136,14,False,,2026-04-27T22:49:18.772346+00:00
82,evaluation,75,213.93998408000334,3804,10550,2.7733964248159833,1032317.2997122863,4,False,,2026-04-27T22:49:20.806287+00:00
83,evaluation,76,216.1632896270021,1441,122988,85.34906315058987,1047767.3492163154,3,False,,2026-04-27T22:49:23.029592+00:00
84,evaluation,77,219.8343748039988,12212,12212,1.0,1031001.1460985907,4,False,,2026-04-27T22:49:26.700677+00:00
85,evaluation,78,226.3716178609975,25008,123621,4.943258157389636,559085.0362436973,31,False,,2026-04-27T22:49:33.237921+00:00
86,evaluation,79,230.327551675,14191,14191,1.0,941651.173639175,9,False,,2026-04-27T22:49:37.193855+00:00
87,evaluation,80,232.11937742699956,888,68605,77.25788288288288,1047433.8756884298,3,False,,2026-04-27T22:49:38.985680+00:00
88,step,80,232.11992203899717,,,,,,False,generation=3/10 best_fitness=358118.09688326874,2026-04-27T22:49:38.986221+00:00
89,evaluation,81,234.38267166999867,5709,5709,1.0,1100000.7099737613,0,False,,2026-04-27T22:49:41.248975+00:00
90,evaluation,82,235.93966105899744,2544,2544,1.0,1100000.4790771534,0,False,,2026-04-27T22:49:42.805965+00:00
91,evaluation,83,240.1808894200003,10453,233457,22.3339711087726,626467.7598832957,27,False,,2026-04-27T22:49:47.047192+00:00
92,evaluation,84,242.60331966500235,4792,25066,5.230801335559265,1012367.3874811654,5,False,,2026-04-27T22:49:49.469622+00:00
93,evaluation,85,246.31816423700366,10472,84050,8.02616501145913,783434.3653895572,18,False,,2026-04-27T22:49:53.184467+00:00
94,evaluation,86,253.1448400599984,28065,154899,5.519294494922502,503118.3472132512,34,False,,2026-04-27T22:50:00.011143+00:00
95,evaluation,87,258.21198477000144,16349,470363,28.770138846412625,325617.7981193838,44,False,,2026-04-27T22:50:05.078288+00:00
