new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,5.983996392002155,20240,122988,6.0764822134387355,630285.0026260073,27,,,
2,30,79.24780125800316,10472,397377,37.946619556913674,571767.754839499,30,58517.24778650829,9.284251972155955,28
3,45,120.67450191800162,24979,98820,3.95612314344049,461584.584353904,36,110183.17048559501,19.270616356552765,14
4,68,192.87246874900302,23095,597337,25.864342931370427,358118.09688326874,42,103466.48747063527,22.415498909145963,22
5,87,258.2120298209993,16349,470363,28.770138846412625,325617.7981193838,44,32500.29876388493,9.075301987455454,18
6,106,336.5060562860017,29318,578774,19.741251108534005,322318.20526607754,44,3299.592853306269,1.0133330771116242,18
7,151,537.4799219959968,29212,500606,17.136998493769685,253151.5107327328,48,69166.69453334474,21.459133676996867,44
8,172,640.6217788010035,28430,426878,15.015054519873374,250284.6547049171,48,2866.8560278156947,1.1324664899363,20
