phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.475043043494225e-06
2,init_best fitness=0.6856412957713474,1,22,22,1,0.6856412957713474,,7.43136044498533
3,generation=1/14 best_fitness=0.6856412957713474,23,43,21,0,0.7484545922488905,-0.06281329647754319,5.926086032006424
4,generation=2/14 best_fitness=0.6856412957713474,44,64,21,0,0.6885417633660836,0.05991282888280691,5.205146163993049
5,generation=3/14 best_fitness=0.6856412957713474,65,85,21,0,0.8437853295763489,-0.15524356621026525,6.145074744999874
6,generation=4/14 best_fitness=0.6856412957713474,86,106,21,0,0.8742376746959053,-0.030452345119556412,6.284680939977989
7,generation=5/14 best_fitness=0.6856412957713474,107,127,21,0,0.7126362301351037,0.1616014445608016,4.8786323420354165
8,generation=6/14 best_fitness=0.6856412957713474,128,148,21,0,0.7009300100035034,0.011706220131600276,4.688776801980566
9,generation=7/14 best_fitness=0.6856412957713474,149,169,21,0,0.6887854676460847,0.012144542357418686,4.42226776498137
10,generation=8/14 best_fitness=0.6839290488191182,170,190,21,1,0.6839290488191182,0.004856418826966524,4.407816811988596
11,generation=9/14 best_fitness=0.6839290488191182,191,211,21,0,0.6914740458887536,-0.007544997069635406,4.38316913403105
12,generation=10/14 best_fitness=0.677510598936351,212,232,21,1,0.677510598936351,0.013963446952402592,4.464280700020026
13,generation=11/14 best_fitness=0.6597418101155199,233,253,21,1,0.6597418101155199,0.017768788820831105,4.388388408988249
14,generation=12/14 best_fitness=0.6597418101155199,254,274,21,0,0.6601144718879368,-0.00037266177241690457,4.365695150976535
15,generation=13/14 best_fitness=0.6597418101155199,275,295,21,0,0.66357633532607,-0.0034618634381331503,4.314001152000856
16,generation=14/14 best_fitness=0.6565934004320297,296,316,21,1,0.6565934004320297,0.006982934894040227,4.3730864800163545
