event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,4.650966729968786e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 swarm_size=18 iterations=12 workers=56,2026-04-29T11:21:07.478832+00:00
2,evaluation,1,1.389832173998002,1646,1646,1.0,2.273438636574726,0,False,,2026-04-29T11:21:08.868665+00:00
3,evaluation,2,2.7622432350181043,486,8025,16.512345679012345,2.2709360390169446,0,False,,2026-04-29T11:21:10.241081+00:00
4,evaluation,3,4.500028069014661,3041,3496,1.1496218349227227,2.3160328127413794,2,False,,2026-04-29T11:21:11.978860+00:00
5,evaluation,4,5.910506431013346,1786,1786,1.0,2.2796015276281616,0,False,,2026-04-29T11:21:13.389339+00:00
6,evaluation,5,7.274066986981779,519,7888,15.198458574181117,2.2655363401140787,0,False,,2026-04-29T11:21:14.752899+00:00
7,evaluation,6,8.643880949995946,138,13800,100.0,2.266199827913754,0,False,,2026-04-29T11:21:16.122713+00:00
8,evaluation,7,10.29088236100506,770,28561,37.092207792207795,2.332637038116706,0,False,,2026-04-29T11:21:17.769714+00:00
9,evaluation,8,13.981254401965998,11400,17728,1.5550877192982455,2.5984883070824365,5,False,,2026-04-29T11:21:21.460102+00:00
10,evaluation,9,15.745039052970242,544,54400,100.0,2.356093675912507,0,False,,2026-04-29T11:21:23.223871+00:00
11,evaluation,10,17.854993149987422,4908,4908,1.0,2.396959622852953,1,False,,2026-04-29T11:21:25.333825+00:00
12,evaluation,11,21.718808504985645,13771,13771,1.0,2.5213985571689865,9,False,,2026-04-29T11:21:29.197641+00:00
13,evaluation,12,23.141483764979057,159,15900,100.0,2.2832036143441163,0,False,,2026-04-29T11:21:30.620317+00:00
14,evaluation,13,29.76389741600724,27365,27365,1.0,2.7072479402689487,16,False,,2026-04-29T11:21:37.242730+00:00
15,evaluation,14,31.05965099297464,120,8956,74.63333333333334,2.2518178116322947,0,False,,2026-04-29T11:21:38.538483+00:00
16,evaluation,15,32.188669029972516,379,471,1.2427440633245384,2.2128979248369767,0,False,,2026-04-29T11:21:39.667501+00:00
17,evaluation,16,36.577613205008674,15183,26544,1.748271092669433,2.577220888825644,9,False,,2026-04-29T11:21:44.056445+00:00
18,evaluation,17,42.409125673992094,22383,125967,5.6277978823214045,2.281298064293722,30,False,,2026-04-29T11:21:49.887958+00:00
19,evaluation,18,43.81749603501521,1688,1688,1.0,2.273674004068594,0,False,,2026-04-29T11:21:51.296328+00:00
20,new_best,15,43.81756830099039,379,471,1.2427440633245384,2.2128979248369767,,True,,2026-04-29T11:21:51.296395+00:00
21,step,18,43.843565582006704,,,,,,False,init_best fitness=2.2128979248369767,2026-04-29T11:21:51.322393+00:00
22,evaluation,19,45.00291800900595,436,681,1.561926605504587,2.2186445366798417,0,False,,2026-04-29T11:21:52.481750+00:00
23,evaluation,20,46.156879941991065,601,601,1.0,2.217808617809972,0,False,,2026-04-29T11:21:53.635712+00:00
24,evaluation,21,47.336205885978416,253,1422,5.620553359683795,2.2231769686711123,0,False,,2026-04-29T11:21:54.815038+00:00
25,evaluation,22,48.58081451297039,1048,1048,1.0,2.2412042779831283,0,False,,2026-04-29T11:21:56.059647+00:00
26,evaluation,23,49.66679411899531,195,350,1.794871794871795,2.2015096940888372,0,False,,2026-04-29T11:21:57.145626+00:00
27,new_best,23,49.66685195401078,195,350,1.794871794871795,2.2015096940888372,,True,,2026-04-29T11:21:57.145679+00:00
28,evaluation,24,51.088648804987315,155,15500,100.0,2.2823993429268103,0,False,,2026-04-29T11:21:58.567481+00:00
29,evaluation,25,52.289159888983704,245,2397,9.783673469387756,2.2295688252988395,0,False,,2026-04-29T11:21:59.767992+00:00
30,evaluation,26,55.61908215098083,10676,10676,1.0,2.5053579694563632,7,False,,2026-04-29T11:22:03.097914+00:00
31,evaluation,27,57.1409881139989,606,18345,30.27227722772277,2.2851143012541453,1,False,,2026-04-29T11:22:04.619820+00:00
32,evaluation,28,58.19927424099296,100,198,1.98,2.1956554276998212,0,False,,2026-04-29T11:22:05.678107+00:00
33,new_best,28,58.19933518097969,100,198,1.98,2.1956554276998212,,True,,2026-04-29T11:22:05.678162+00:00
34,evaluation,29,59.26574395701755,100,175,1.75,2.195040876839503,0,False,,2026-04-29T11:22:06.744577+00:00
35,new_best,29,59.2657988339779,100,175,1.75,2.195040876839503,,True,,2026-04-29T11:22:06.744626+00:00
36,evaluation,30,60.36843087198213,169,468,2.769230769230769,2.203448705083348,0,False,,2026-04-29T11:22:07.847263+00:00
37,evaluation,31,61.509697560977656,486,486,1.0,2.21271764955487,0,False,,2026-04-29T11:22:08.988530+00:00
38,evaluation,32,62.55562081298558,101,101,1.0,2.1913249351011204,0,False,,2026-04-29T11:22:10.034453+00:00
39,new_best,32,62.555674083996564,101,101,1.0,2.1913249351011204,,True,,2026-04-29T11:22:10.034501+00:00
40,evaluation,33,63.70789028296713,520,520,1.0,2.214918795256713,0,False,,2026-04-29T11:22:11.186722+00:00
41,evaluation,34,64.790001270012,284,284,1.0,2.2001695258757286,0,False,,2026-04-29T11:22:12.268833+00:00
42,evaluation,35,65.88196169998264,163,392,2.4049079754601226,2.203312735084118,0,False,,2026-04-29T11:22:13.360794+00:00
