run_report,dataset,divisor_size,method,seed,final_objective,total_runtime_sec,evaluation_count,time_to_best_sec,validation_relative_improvement_pct,run_file,validation_file
data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120806Z/bo_optimize_20260409T120806Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,bo,20011,0.9318688510684296,20.53580226597842,38,19.933727352996357,88.42584773973599,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120806Z/bo_optimize_20260409T120806Z.json?display_name=bo_optimize_20260409T120806Z.json,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120806Z/bo_validate_20260409T120812Z.json?display_name=bo_validate_20260409T120812Z.json
data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120831Z/bo_optimize_20260409T120831Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,bo,20011,0.9957465452316683,20.310900260985363,38,18.039975754974876,87.86985801922546,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120831Z/bo_optimize_20260409T120831Z.json?display_name=bo_optimize_20260409T120831Z.json,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120831Z/bo_validate_20260409T120837Z.json?display_name=bo_validate_20260409T120837Z.json
data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120855Z/bo_optimize_20260409T120855Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,bo,20011,0.9118843300384469,20.009653934976086,38,18.844283678976353,87.70440910273851,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120855Z/bo_optimize_20260409T120855Z.json?display_name=bo_optimize_20260409T120855Z.json,data/experiments/30_dset_20260409T115651Z/bo/optimize_20260409T120855Z/bo_validate_20260409T120902Z.json?display_name=bo_validate_20260409T120902Z.json
data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T115831Z/de_optimize_20260409T115831Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,de,20011,0.919232806598302,109.21194030501647,220,74.44283440103754,88.2286726482708,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T115831Z/de_optimize_20260409T115831Z.json?display_name=de_optimize_20260409T115831Z.json,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T115831Z/de_validate_20260409T115837Z.json?display_name=de_validate_20260409T115837Z.json
data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120004Z/de_optimize_20260409T120004Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,de,20011,0.9048912509460934,94.05665998498444,220,93.19572346098721,88.42499745905891,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120004Z/de_optimize_20260409T120004Z.json?display_name=de_optimize_20260409T120004Z.json,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120004Z/de_validate_20260409T120010Z.json?display_name=de_validate_20260409T120010Z.json
data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120133Z/de_optimize_20260409T120133Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,de,20011,0.9160098214342725,89.32699883601163,220,88.80270444601774,88.93986558650046,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120133Z/de_optimize_20260409T120133Z.json?display_name=de_optimize_20260409T120133Z.json,data/experiments/30_dset_20260409T115651Z/de/optimize_20260409T120133Z/de_validate_20260409T120139Z.json?display_name=de_validate_20260409T120139Z.json
data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121032Z/ga_optimize_20260409T121032Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,ga,20011,0.9067483684921172,97.40160868200473,316,71.88674652698683,87.48645425114208,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121032Z/ga_optimize_20260409T121032Z.json?display_name=ga_optimize_20260409T121032Z.json,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121032Z/ga_validate_20260409T121038Z.json?display_name=ga_validate_20260409T121038Z.json
data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121230Z/ga_optimize_20260409T121230Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,ga,20011,0.9474575988133438,104.93565807701088,316,53.294535336026456,87.00125511564627,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121230Z/ga_optimize_20260409T121230Z.json?display_name=ga_optimize_20260409T121230Z.json,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121230Z/ga_validate_20260409T121236Z.json?display_name=ga_validate_20260409T121236Z.json
data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121407Z/ga_optimize_20260409T121407Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,ga,20011,0.884247826266801,96.65232035098597,316,66.47423724801047,87.84860604964705,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121407Z/ga_optimize_20260409T121407Z.json?display_name=ga_optimize_20260409T121407Z.json,data/experiments/30_dset_20260409T115651Z/ga/optimize_20260409T121407Z/ga_validate_20260409T121413Z.json?display_name=ga_validate_20260409T121413Z.json
data/experiments/30_dset_20260409T115651Z/pso/optimize_20260409T120503Z/pso_optimize_20260409T120503Z_report.md?display_name=%F0%9F%93%84,data/numbers/30_dset_20260409T115651Z/train.json?display_name=30_dset_20260409T115651Z,30,pso,20011,0.8124703503563069,63.36448877496878,234,7.585814253019635,87.68999983721662,data/experiments/30_dset_20260409T115651Z/pso/optimize_20260409T120503Z/pso_optimize_20260409T120503Z.json?display_name=pso_optimize_20260409T120503Z.json,data/experiments/30_dset_20260409T115651Z/pso/optimize_20260409T120503Z/pso_validate_20260409T120509Z.json?display_name=pso_validate_20260409T120509Z.json
