phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.87702514976263e-06
2,init_best fitness=0.7198112631449476,1,22,22,1,0.7198112631449476,,8.706134250969626
3,generation=1/14 best_fitness=0.7198112631449476,23,43,21,0,0.76041348327999,-0.040602220135042444,5.481436034024227
4,generation=2/14 best_fitness=0.7198112631449476,44,64,21,0,0.7200243848201353,0.04038909845985472,4.860874171019532
5,generation=3/14 best_fitness=0.6985979983641301,65,85,21,1,0.6985979983641301,0.021426386456005253,4.676304806955159
6,generation=4/14 best_fitness=0.6784546448907349,86,106,21,1,0.6784546448907349,0.02014335347339513,4.630696770036593
7,generation=5/14 best_fitness=0.6784546448907349,107,127,21,0,0.690655076992698,-0.012200432101963088,4.584161120990757
8,generation=6/14 best_fitness=0.6784546448907349,128,148,21,0,0.67926315771183,0.011391919280868024,4.611269361979794
9,generation=7/14 best_fitness=0.650945547997253,149,169,21,1,0.650945547997253,0.028317609714576975,4.4303731610416435
10,generation=8/14 best_fitness=0.6349003438663203,170,190,21,1,0.6349003438663203,0.01604520413093269,4.371130282990634
11,generation=9/14 best_fitness=0.6349003438663203,191,211,21,0,0.6469275695853867,-0.012027225719066337,4.3941533690085635
12,generation=10/14 best_fitness=0.6349003438663203,212,232,21,0,0.6379630367155187,0.00896453286986798,4.380702121998183
13,generation=11/14 best_fitness=0.6349003438663203,233,253,21,0,0.6715505426109303,-0.033587505895411596,4.733936725999229
14,generation=12/14 best_fitness=0.6349003438663203,254,274,21,0,0.6461525107151829,0.02539803189574741,4.365927022998221
15,generation=13/14 best_fitness=0.6338452550699003,275,295,21,1,0.6338452550699003,0.012307255645282567,4.3030021009617485
16,generation=14/14 best_fitness=0.6338452550699003,296,316,21,0,0.6502183038101066,-0.016373048740206286,4.302426100010052
