phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.454030077904463e-06
2,init_best fitness=0.7140358969336376,1,22,22,1,0.7140358969336376,,7.218435949005652
3,generation=1/14 best_fitness=0.7081162132089958,23,43,21,1,0.7081162132089958,0.0059196837246418,5.322063781961333
4,generation=2/14 best_fitness=0.7081162132089958,44,64,21,0,0.727519471256528,-0.01940325804753229,4.926297618017998
5,generation=3/14 best_fitness=0.6953779149043839,65,85,21,1,0.6953779149043839,0.03214155635214411,4.624099463981111
6,generation=4/14 best_fitness=0.6953779149043839,86,106,21,0,0.7087283765140455,-0.013350461609661579,4.688305355026387
7,generation=5/14 best_fitness=0.6953779149043839,107,127,21,0,0.701171416323632,0.00755696019041352,4.6619846320245415
8,generation=6/14 best_fitness=0.67561375653313,128,148,21,1,0.67561375653313,0.025557659790501952,4.481478907982819
9,generation=7/14 best_fitness=0.67561375653313,149,169,21,0,0.6919070159492549,-0.016293259416124806,4.503783243009821
10,generation=8/14 best_fitness=0.67561375653313,170,190,21,0,0.698376826941967,-0.006469810992712155,4.476430560986046
11,generation=9/14 best_fitness=0.67561375653313,191,211,21,0,0.7032554565521423,-0.004878629610175267,4.440972023003269
12,generation=10/14 best_fitness=0.67561375653313,212,232,21,0,0.6977004764194135,0.005554980132728815,4.507282337988727
13,generation=11/14 best_fitness=0.67561375653313,233,253,21,0,0.6855476607743185,0.012152815645094961,4.50949829997262
14,generation=12/14 best_fitness=0.67561375653313,254,274,21,0,0.68806764902547,-0.002519988251151517,4.470919761050027
15,generation=13/14 best_fitness=0.67561375653313,275,295,21,0,0.688065290421946,2.358603524044156e-06,4.405779771972448
16,generation=14/14 best_fitness=0.67561375653313,296,316,21,0,0.6816678833856713,0.0063974070362746716,4.400125418032985
