phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.731991793960333e-06
2,initial_design_completed points=16,1,16,16,4,1.1177147931884974,,11.546237171976827
3,iteration=1/22 best_fitness=1.1177147931884974,17,17,1,0,2.1431702235422563,-1.0254554303537589,0.5213860769872554
4,iteration=2/22 best_fitness=1.1177147931884974,18,18,1,0,3.202337265916867,-1.059167042374611,0.7615332780405879
5,iteration=3/22 best_fitness=0.9673786635394208,19,19,1,1,0.9673786635394208,2.2349586023774464,0.28311923996079713
6,iteration=4/22 best_fitness=0.9673786635394208,20,20,1,0,1.23073620654759,-0.26335754300816916,0.34290027304086834
7,iteration=5/22 best_fitness=0.9673786635394208,21,21,1,0,2.796647809445858,-1.565911602898268,0.646437341987621
8,iteration=6/22 best_fitness=0.9673786635394208,22,22,1,0,1.7281360651249997,1.0685117443208583,0.4397128130076453
9,iteration=7/22 best_fitness=0.923309336125385,23,23,1,1,0.923309336125385,0.8048267289996147,0.27815863100113347
10,iteration=8/22 best_fitness=0.923309336125385,24,24,1,0,1.4632175763545092,-0.5399082402291242,0.3884173390106298
11,iteration=9/22 best_fitness=0.923309336125385,25,25,1,0,0.9728751947113778,0.4903423816431314,0.28793387894984335
12,iteration=10/22 best_fitness=0.923309336125385,26,26,1,0,2.6744979826617055,-1.7016227879503276,0.6280047480249777
13,iteration=11/22 best_fitness=0.923309336125385,27,27,1,0,1.0357910132443067,1.6387069694173988,0.306345280027017
14,iteration=12/22 best_fitness=0.923309336125385,28,28,1,0,1.0059176238719374,0.029873389372369274,0.30397663795156404
15,iteration=13/22 best_fitness=0.923309336125385,29,29,1,0,1.1614379143284168,-0.15552029045647942,0.3348491940414533
16,iteration=14/22 best_fitness=0.923309336125385,30,30,1,0,1.9365736024919897,-0.7751356881635729,0.49109585996484384
17,iteration=15/22 best_fitness=0.923309336125385,31,31,1,0,1.1201463128381874,0.8164272896538023,0.3233820350142196
18,iteration=16/22 best_fitness=0.923309336125385,32,32,1,0,1.1034496749634854,0.01669663787470199,0.3246598819969222
19,iteration=17/22 best_fitness=0.923309336125385,33,33,1,0,1.2192133147618733,-0.11576363979838789,0.35120353900128976
20,iteration=18/22 best_fitness=0.9118843300384469,34,34,1,1,0.9118843300384469,0.3073289847234264,0.28522815299220383
21,iteration=19/22 best_fitness=0.9118843300384469,35,35,1,0,0.9280976393201854,-0.016213309281738475,0.2865792140364647
22,iteration=20/22 best_fitness=0.9118843300384469,36,36,1,0,1.0204400174843613,-0.0923423781641759,0.30182588699972257
23,iteration=21/22 best_fitness=0.9118843300384469,37,37,1,0,0.9500729983556084,0.07036701912875287,0.2921658509876579
24,iteration=22/22 best_fitness=0.9118843300384469,38,38,1,0,0.9350487585179508,0.01502423983765766,0.2844968779827468
