new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,5,9.641801007965114,3357,9553,2.845695561513256,0.9322198369482066,,,
2,37,15.793857572018169,2414,2414,1.0,0.8485573522630148,0.08366248468519188,8.974544562265102,31
3,50,21.305355615972076,2915,2915,1.0,0.8091013334342279,0.03945601882878691,4.649776320193536,12
4,85,26.512542036012746,2414,2414,1.0,0.7818092247180175,0.02729210871621035,3.373138516577286,34
5,104,31.58812238398241,2414,2414,1.0,0.7690145924279932,0.01279463229002431,1.6365414842270596,18
6,118,36.466847236966714,2441,2441,1.0,0.7637952314398717,0.00521936098812148,0.6787076655649021,13
7,138,41.26301912701456,2000,2000,1.0,0.7322852852521464,0.03150994618772529,4.125444214717626,19
8,230,60.39146835700376,2000,2000,1.0,0.7285099540604278,0.0037753311917185783,0.5155546981144958,91
9,260,69.74517856998136,2010,2010,1.0,0.7230282330710907,0.005481720989337191,0.7524565668299019,29
