phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,6.241025403141975e-06
2,init_best fitness=0.7487222254567314,1,18,18,1,0.7487222254567314,,6.938571228005458
3,iteration=1/12 best_fitness=0.729990210122196,19,36,18,1,0.729990210122196,0.01873201533453539,5.1074654489639215
4,iteration=2/12 best_fitness=0.7108308223250788,37,54,18,2,0.7108308223250788,0.019159387797117233,4.734685831004754
5,iteration=3/12 best_fitness=0.7108308223250788,55,72,18,0,0.7836881816620007,-0.07285735933692195,4.579659838986117
6,iteration=4/12 best_fitness=0.7108308223250788,73,90,18,0,0.7414637275505811,0.04222445411141962,4.33403776504565
7,iteration=5/12 best_fitness=0.7108308223250788,91,108,18,0,0.7227095445559826,0.018754182994598523,4.032536752987653
8,iteration=6/12 best_fitness=0.7108308223250788,109,126,18,0,0.7120164725929499,0.010693071963032708,3.998340049001854
9,iteration=7/12 best_fitness=0.7108308223250788,127,144,18,0,0.7192994295619428,-0.0072829569689929485,4.018500533013139
10,iteration=8/12 best_fitness=0.7108308223250788,145,162,18,0,0.7143139053368941,0.004985524225048721,3.975998478999827
11,iteration=9/12 best_fitness=0.7108308223250788,163,180,18,0,0.7156637147127185,-0.0013498093758244067,3.951471587002743
12,iteration=10/12 best_fitness=0.7007282604463398,181,198,18,1,0.7007282604463398,0.014935454266378656,3.9565557969617657
13,iteration=11/12 best_fitness=0.7007282604463398,199,216,18,0,0.7020292523084208,-0.0013009918620809913,4.0176757799927145
14,iteration=12/12 best_fitness=0.7007282604463398,217,234,18,0,0.725407317164354,-0.02337806485593319,4.178057017037645
