new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,1.4361935179913417,334,8651,25.90119760479042,2.2624129357858678,0,,,
2,2,6.492740331974346,13682,304619,22.264215757930128,2.067574190486443,34,0.1948387452994247,8.611988652360928,0
3,18,48.53186693898169,20147,114982,5.7071524296421305,2.0358113476701707,36,0.031762842816272396,1.5362371499133232,15
4,31,117.5605103810085,22805,178244,7.816005262003946,1.9943435956756828,38,0.041467751994487934,2.036915259458819,12
