phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.276982508599758e-06
2,init_best fitness=0.6721348772989586,1,18,18,1,0.6721348772989586,,5.396841077017598
3,iteration=1/12 best_fitness=0.6587556200858671,19,36,18,1,0.6587556200858671,0.013379257213091522,4.143672260979656
4,iteration=2/12 best_fitness=0.6418640539923217,37,54,18,3,0.6418640539923217,0.016891566093545363,3.801196933025494
5,iteration=3/12 best_fitness=0.6372018826077692,55,72,18,1,0.6372018826077692,0.004662171384552494,3.7327835629694164
6,iteration=4/12 best_fitness=0.6372018826077692,73,90,18,0,0.6399204447225202,-0.0027185621147509664,3.5928106490173377
7,iteration=5/12 best_fitness=0.6372018826077692,91,108,18,0,0.639936351479264,-1.590675674378872e-05,3.6330748550244607
8,iteration=6/12 best_fitness=0.6346512533782516,109,126,18,1,0.6346512533782516,0.005285098101012409,3.674252911005169
9,iteration=7/12 best_fitness=0.6276172669022344,127,144,18,1,0.6276172669022344,0.007033986476017162,3.630831890972331
10,iteration=8/12 best_fitness=0.6276172669022344,145,162,18,0,0.6337924190738704,-0.006175152171636,3.634822255000472
11,iteration=9/12 best_fitness=0.6276172669022344,163,180,18,0,0.6473559514852241,-0.013563532411353663,3.5942234999965876
12,iteration=10/12 best_fitness=0.6276172669022344,181,198,18,0,0.6372230016277172,0.010132949857506901,3.655942468030844
13,iteration=11/12 best_fitness=0.6276172669022344,199,216,18,0,0.6348310763714835,0.0023919252562336624,3.6108236389700323
14,iteration=12/12 best_fitness=0.6276172669022344,217,234,18,0,0.6391071064863354,-0.004276030114851892,3.62964048498543
