new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,52.99116270800005,1324,132851,100.34063444108762,211175.75599447088,62,,,
2,2,93.88566916799755,26527,1822415,68.70038074414747,28533.322895647107,636,182642.43309882376,86.48835290714234,0
3,17,925.117740835005,23329,2142487,91.83792704359381,26768.11143502957,635,1765.2114606175383,6.186491026906753,14
4,54,2755.0815504770144,22953,2170475,94.56171306583018,26588.065878957623,636,180.0455560719456,0.6726120985746215,36
5,57,2884.5194762019964,23107,2157447,93.36768078937119,26527.08172991879,634,60.984149038831674,0.22936662379453432,2
6,63,3124.781787871005,26729,2126731,79.56642597927345,26367.209333595383,635,159.87239632340788,0.6026761554517113,5
