phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=4694 b2=16157 fitness=1.0339963558944874,1,1,1,1,1.0339963558944874,,0.28021187701961026
2,step=3/60 new_best b1=4906 b2=6080 fitness=1.0222822125069797,2,3,2,1,1.0222822125069797,0.011714143387507647,1.0017190789803863
3,step=7/60 new_best b1=2160 b2=51840 fitness=1.0190639184729662,4,7,4,1,1.0190639184729662,0.0032182940340135247,1.297224431997165
4,step=18/60 new_best b1=2704 b2=5824 fitness=0.9066717491659801,8,18,11,1,0.9066717491659801,0.11239216930698603,5.769440647040028
5,step=32/60 new_best b1=2443 b2=6001 fitness=0.8288956869218964,19,32,14,1,0.8288956869218964,0.07777606224408373,7.25020642200252
