phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,1.02460035122931e-05
2,init_best fitness=0.919754616683349,1,22,22,1,0.919754616683349,,9.672813790966757
3,generation=1/14 best_fitness=0.7675456646247767,23,43,21,1,0.7675456646247767,0.15220895205857232,6.25901465001516
4,generation=2/14 best_fitness=0.7675456646247767,44,64,21,0,0.7678118094045203,-0.0002661447797436267,5.513637226016726
5,generation=3/14 best_fitness=0.7675456646247767,65,85,21,0,0.7706388495862484,-0.00282704018172808,5.1316449450096115
6,generation=4/14 best_fitness=0.7675456646247767,86,106,21,0,0.7734890989668202,-0.0028502493805717677,5.080052334989887
7,generation=5/14 best_fitness=0.7675456646247767,107,127,21,0,0.7686324640817475,0.004856634885072708,5.0820468529709615
8,generation=6/14 best_fitness=0.7416024398989975,128,148,21,1,0.7416024398989975,0.027030024182749912,4.8852939599892125
9,generation=7/14 best_fitness=0.7332390163210221,149,169,21,1,0.7332390163210221,0.008363423577975482,4.835419448034372
10,generation=8/14 best_fitness=0.7332390163210221,170,190,21,0,0.7379639505816158,-0.004724934260593727,4.9626157589955255
11,generation=9/14 best_fitness=0.7332390163210221,191,211,21,0,0.7407431938918307,-0.0027792433102149516,4.705294078972656
12,generation=10/14 best_fitness=0.7267740363895427,212,232,21,1,0.7267740363895427,0.013969157502287999,4.6816066930186935
13,generation=11/14 best_fitness=0.7267740363895427,233,253,21,0,0.7430795281543396,-0.016305491764796898,4.747767583001405
14,generation=12/14 best_fitness=0.7231470757105853,254,274,21,1,0.7231470757105853,0.0199324524437543,4.727504883019719
15,generation=13/14 best_fitness=0.7231470757105853,275,295,21,0,0.7294219695031643,-0.0062748937925789505,4.6698838919983245
16,generation=14/14 best_fitness=0.7231470757105853,296,316,21,0,0.7310502335021738,-0.001628263999009505,4.720108284964226
