group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
pso,1,123410.28848627987,123410.28848627987,123410.28848627987,0.0,nan,1.0,7717.060760937995,18.090753691206828,18.090753691206828,18.090753691206828
rs,1,133182.80267110773,133182.80267110773,133182.80267110773,0.0,nan,1.0,5798.292131066992,15.017801709168646,15.017801709168646,15.017801709168646
ga,1,137106.1855487436,137106.1855487436,137106.1855487436,0.0,nan,0.0,7839.440383199981,15.436337585311982,15.436337585311982,15.436337585311982
bo,1,138847.83595924973,138847.83595924973,138847.83595924973,0.0,nan,0.0,6000.311483194004,8.494522340695443,8.494522340695443,8.494522340695443
de,1,145806.6701035873,145806.6701035873,145806.6701035873,0.0,nan,0.0,5825.198109686025,10.255980561843765,10.255980561843765,10.255980561843765
