new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,2.1287278899981175,1461,6510,4.455852156057495,849791.3298998473,1,,,
2,2,4.121540703985374,1413,17407,12.319179051663127,849358.9055315675,1,432.42436827975325,0.05088594729846408,0
3,4,8.104497947992058,1649,114748,69.58641600970284,815726.9857813185,3,33631.91975024901,3.959682948070183,1
4,5,11.68604768300429,17048,19440,1.1403097137494134,618644.4521842867,15,197082.53359703184,24.16035475499962,0
5,9,22.35741848498583,21489,262633,12.221741356042626,183186.9024169627,41,435457.549767324,70.38898485710602,3
