event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,evaluation,1,2.125802139984444,1461,6510,4.455852156057495,849791.3298998473,1,False,,2026-05-04T13:17:53.648062+00:00
2,new_best,1,2.1287278899981175,1461,6510,4.455852156057495,849791.3298998473,,True,,2026-05-04T13:17:53.650980+00:00
3,step,1,2.1312208739982452,,,,,,False,step=1/60 new_best b1=1462 b2=6511 fitness=849791.3298998473,2026-05-04T13:17:53.653473+00:00
4,evaluation,2,4.121473476989195,1413,17407,12.319179051663127,849358.9055315675,1,False,,2026-05-04T13:17:55.643731+00:00
5,new_best,2,4.121540703985374,1413,17407,12.319179051663127,849358.9055315675,,True,,2026-05-04T13:17:55.643792+00:00
6,step,2,4.124542378995102,,,,,,False,step=2/60 new_best b1=1414 b2=17407 fitness=849358.9055315675,2026-05-04T13:17:55.646794+00:00
7,evaluation,3,6.1126310949912295,175,421,2.4057142857142857,866138.6888577108,0,False,,2026-05-04T13:17:57.634889+00:00
8,evaluation,4,8.104425708996132,1649,114748,69.58641600970284,815726.9857813185,3,False,,2026-05-04T13:17:59.626683+00:00
9,new_best,4,8.104497947992058,1649,114748,69.58641600970284,815726.9857813185,,True,,2026-05-04T13:17:59.626749+00:00
10,step,4,8.107798646000447,,,,,,False,step=4/60 new_best b1=1649 b2=114749 fitness=815726.9857813185,2026-05-04T13:17:59.630051+00:00
11,evaluation,5,11.68595280899899,17048,19440,1.1403097137494134,618644.4521842867,15,False,,2026-05-04T13:18:03.208210+00:00
12,new_best,5,11.68604768300429,17048,19440,1.1403097137494134,618644.4521842867,,True,,2026-05-04T13:18:03.208299+00:00
13,step,5,11.689393342996482,,,,,,False,step=5/60 new_best b1=17049 b2=19440 fitness=618644.4521842867,2026-05-04T13:18:03.211657+00:00
14,evaluation,6,13.713019015005557,140,14000,100.0,866249.5175794174,0,False,,2026-05-04T13:18:05.235276+00:00
15,evaluation,7,15.745497256983072,1012,91418,90.33399209486166,849436.7418942756,1,False,,2026-05-04T13:18:07.267754+00:00
16,evaluation,8,17.797823233995587,832,36419,43.77283653846154,866376.2082465497,0,False,,2026-05-04T13:18:09.320080+00:00
17,evaluation,9,22.354358198994305,21489,262633,12.221741356042626,183186.9024169627,41,False,,2026-05-04T13:18:13.876615+00:00
18,new_best,9,22.35741848498583,21489,262633,12.221741356042626,183186.9024169627,,True,,2026-05-04T13:18:13.879670+00:00
