phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,9.834009688347578e-06
2,init_best fitness=0.9127370506466832,1,22,22,1,0.9127370506466832,,9.620526120997965
3,generation=1/14 best_fitness=0.7897630999505054,23,43,21,1,0.7897630999505054,0.12297395069617778,6.1589743189979345
4,generation=2/14 best_fitness=0.7661725405487232,44,64,21,1,0.7661725405487232,0.02359055940178223,5.5136244160239585
5,generation=3/14 best_fitness=0.7661725405487232,65,85,21,0,0.7951175545167644,-0.028945013968041167,5.174675287969876
6,generation=4/14 best_fitness=0.7487375779310241,86,106,21,1,0.7487375779310241,0.046379976585740224,5.055334284028504
7,generation=5/14 best_fitness=0.7487375779310241,107,127,21,0,0.7629302669374738,-0.014192689006449655,4.88154079800006
8,generation=6/14 best_fitness=0.7487375779310241,128,148,21,0,0.7537086197989993,0.009221647138474509,4.795757066982333
9,generation=7/14 best_fitness=0.7487375779310241,149,169,21,0,0.7526869311986957,0.0010216886003036052,4.885140837985091
10,generation=8/14 best_fitness=0.7354395585425664,170,190,21,1,0.7354395585425664,0.0172473726561293,5.061703481012955
11,generation=9/14 best_fitness=0.7306533900555223,191,211,21,1,0.7306533900555223,0.004786168487044051,4.735269750002772
12,generation=10/14 best_fitness=0.7306533900555223,212,232,21,0,0.7417616821767297,-0.011108292121207342,4.733650284004398
13,generation=11/14 best_fitness=0.7265626229345798,233,253,21,1,0.7265626229345798,0.015199059242149815,4.721920061972924
14,generation=12/14 best_fitness=0.7265626229345798,254,274,21,0,0.7272894211055245,-0.0007267981709446758,4.738842763006687
15,generation=13/14 best_fitness=0.7253431095450651,275,295,21,1,0.7253431095450651,0.001946311560459435,4.684732785040978
16,generation=14/14 best_fitness=0.7253431095450651,296,316,21,0,0.729630779940635,-0.004287670395569876,4.689360000949819
