best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_b1_hits_boundary,flag_b2_hits_boundary,flag_best_b1_on_boundary,flag_best_b2_on_boundary,flag_best_ratio_on_boundary,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long,flag_ratio_hits_boundary
292,0.9240506329113924,3.977296267057526,316,35.88031733800162,95,31.0,8,0.02531645569620253,54.20000000000001,74.08575528103393,9.620457999990322,79.45106209098594,True,True,True,True,False,True,False,True,False,True
