group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
20_dset_20260519T115357Z_job7105998,1,25225.230302007258,25225.230302007258,25225.230302007258,0.0,nan,1.0,19888.765882269014,22.354841071085797,22.354841071085797,22.354841071085797
