group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
20_dset_20260429T110546Z,1,1.820565268119669,1.820565268119669,1.820565268119669,0.0,nan,1.0,168.4835430739913,7.922872543987106,7.922872543987106,7.922872543987106
