event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,5.071997293271124e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 swarm_size=18 iterations=12 workers=56,2026-04-28T14:08:16.097928+00:00
2,evaluation,1,5.447394753995468,1646,1646,1.0,7.773683305478027,0,False,,2026-04-28T14:08:21.545323+00:00
3,evaluation,2,6.807923161992221,486,8025,16.512345679012345,7.769685246346147,0,False,,2026-04-28T14:08:22.905852+00:00
4,evaluation,3,8.549244426001678,3041,3496,1.1496218349227227,7.212480982135716,1,False,,2026-04-28T14:08:24.647173+00:00
5,evaluation,4,9.93623896499048,1786,1786,1.0,7.113290912937756,1,False,,2026-04-28T14:08:26.034167+00:00
6,evaluation,5,11.254163386998698,519,7888,15.198458574181117,7.760477471390086,0,False,,2026-04-28T14:08:27.352091+00:00
7,evaluation,6,12.593053720993339,138,13800,100.0,7.762480854992648,0,False,,2026-04-28T14:08:28.690982+00:00
8,evaluation,7,14.216699740994954,770,28561,37.092207792207795,5.914344296532032,3,False,,2026-04-28T14:08:30.314627+00:00
9,evaluation,8,17.819009093989735,11400,17728,1.5550877192982455,4.3397105014263415,7,False,,2026-04-28T14:08:33.916937+00:00
10,evaluation,9,19.58063605800271,544,54400,100.0,7.892457498801064,0,False,,2026-04-28T14:08:35.678564+00:00
11,evaluation,10,21.63702099499642,4908,4908,1.0,6.051997067614024,3,False,,2026-04-28T14:08:37.734950+00:00
12,evaluation,11,25.58841150299122,13771,13771,1.0,5.246126327250178,6,False,,2026-04-28T14:08:41.686339+00:00
13,evaluation,12,27.02222061798966,159,15900,100.0,7.792783135723332,0,False,,2026-04-28T14:08:43.120149+00:00
14,evaluation,13,33.48668431499391,27365,27365,1.0,14.74256315777174,14,False,,2026-04-28T14:08:49.584612+00:00
15,evaluation,14,34.78917637899576,120,8956,74.63333333333334,7.747519630736577,0,False,,2026-04-28T14:08:50.887105+00:00
16,evaluation,15,35.91711825199309,379,471,1.2427440633245384,7.695021888550612,0,False,,2026-04-28T14:08:52.015047+00:00
17,evaluation,16,40.37568612598989,15183,26544,1.748271092669433,6.128788048898444,7,False,,2026-04-28T14:08:56.473614+00:00
18,evaluation,17,46.27459604298929,22383,125967,5.6277978823214045,4.142079902396051,32,False,,2026-04-28T14:09:02.372523+00:00
19,evaluation,18,47.672812727003475,1688,1688,1.0,7.778923697330565,0,False,,2026-04-28T14:09:03.770741+00:00
20,new_best,17,47.672911165995174,22383,125967,5.6277978823214045,4.142079902396051,,True,,2026-04-28T14:09:03.770834+00:00
21,step,18,47.677202685998054,,,,,,False,init_best fitness=4.142079902396051,2026-04-28T14:09:03.775137+00:00
22,evaluation,19,49.31243181099126,2766,2766,1.0,7.853879764907303,0,False,,2026-04-28T14:09:05.410359+00:00
23,evaluation,20,56.913934204989346,30000,145790,4.859666666666667,17.293793290652996,29,False,,2026-04-28T14:09:13.011863+00:00
24,evaluation,21,64.30015596500016,30000,262837,8.761233333333333,7.945748635878268,35,False,,2026-04-28T14:09:20.398084+00:00
25,evaluation,22,66.15382494300138,1541,50935,33.05321219987022,2.063207391576322,11,False,,2026-04-28T14:09:22.251753+00:00
26,new_best,22,66.15391499899852,1541,50935,33.05321219987022,2.063207391576322,,True,,2026-04-28T14:09:22.251838+00:00
27,evaluation,23,67.9071996529965,636,42259,66.44496855345912,7.8930429047067925,0,False,,2026-04-28T14:09:24.005128+00:00
28,evaluation,24,69.81018360199232,1753,34378,19.61095265259555,6.626093104515105,2,False,,2026-04-28T14:09:25.908123+00:00
29,evaluation,25,71.74876650799706,3084,16750,5.431258106355383,4.346757857408943,6,False,,2026-04-28T14:09:27.846694+00:00
30,evaluation,26,76.09660342500138,15262,15262,1.0,7.925939791998113,4,False,,2026-04-28T14:09:32.194532+00:00
31,evaluation,27,77.97320786199998,1242,48244,38.84380032206119,7.2576833361334945,1,False,,2026-04-28T14:09:34.071136+00:00
32,evaluation,28,79.3825495189958,817,5777,7.070991432068544,7.785083434464487,0,False,,2026-04-28T14:09:35.480477+00:00
33,evaluation,29,80.84979323900188,1803,2315,1.2839711591791458,7.801048418329988,0,False,,2026-04-28T14:09:36.947721+00:00
34,evaluation,30,83.0168418789981,2042,96760,47.384916748285995,3.4424904174884636,8,False,,2026-04-28T14:09:39.114770+00:00
35,evaluation,31,85.46152808699117,4770,30937,6.485744234800839,2.656347193009345,10,False,,2026-04-28T14:09:41.559456+00:00
36,evaluation,32,87.22885733300063,636,63600,100.0,7.900503469752234,0,False,,2026-04-28T14:09:43.326785+00:00
