group,run_count,median_objective,iqr_objective,success_share,median_runtime_sec,median_validation_gain_pct
20_dset_20260409T100023Z,15,0.67561375653313,0.060723873029928654,0.5333333333333333,57.823562348028645,28.176306055236406
