new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,3,1997.512044467032,31508,2216391,70.34375396724641,27384.0570909937,637,,,
2,42,3324.620869004051,47667,4910210,103.01067824700526,26360.650900637265,640,1023.4061903564361,3.7372336281500904,38
3,71,5269.884801529057,47151,5234229,111.00992555831266,25753.282982466662,640,607.3679181706029,2.3040702616183117,28
4,105,6203.110998651013,47409,5068906,106.91864413929845,25523.863670995343,640,229.41931147131982,0.8908352058551641,33
5,172,9970.45147947804,43505,3275500,75.29019652913458,24717.355845405218,640,806.5078255901244,3.1598187327203875,66
6,229,11896.632646654034,36774,3376590,91.82003589492577,24563.230660884292,639,154.12518452092627,0.6235504537172291,56
7,462,22202.713739549043,37035,3399282,91.78566221142162,24336.839159025076,640,226.39150185921608,0.9216682649963188,232
