phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,successes_sum,success_rate,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=80 max_curves_per_n=260 repeats_per_n=8 population_size=22 generations=36 mutation_prob=0.14 workers=56,1,0,0,0,0,,,,2.8551003197208047e-05
2,init_best fitness=29037.681685165764,1,22,22,1,7867,357.59090909090907,29037.681685165764,,1162.2340143759939
3,generation=1/36 best_fitness=27618.85880912435,23,43,21,1,11228,534.6666666666666,27618.85880912435,1418.822876041413,1041.6207277680078
4,generation=2/36 best_fitness=26125.51457383668,44,64,21,1,13091,623.3809523809524,26125.51457383668,1493.34423528767,922.2431074729975
5,generation=3/36 best_fitness=24309.002722921115,65,85,21,1,13233,630.1428571428571,24309.002722921115,1816.5118509155654,869.7267634680029
6,generation=4/36 best_fitness=24309.002722921115,86,106,21,0,13354,635.9047619047619,25458.240263724354,-1149.2375408032385,877.4104163079901
7,generation=5/36 best_fitness=24309.002722921115,107,127,21,0,13375,636.9047619047619,25236.390557644547,221.84970607980722,857.424151144005
8,generation=6/36 best_fitness=24309.002722921115,128,148,21,0,13344,635.4285714285714,25909.093909521132,-672.7033518765857,898.8853031079925
9,generation=7/36 best_fitness=24309.002722921115,149,169,21,0,13356,636.0,24849.301157423033,1059.7927520980993,904.6376811849914
10,generation=8/36 best_fitness=24309.002722921115,170,190,21,0,13376,636.952380952381,25346.82464624655,-497.52348882351725,893.0428235360014
11,generation=9/36 best_fitness=24309.002722921115,191,211,21,0,13367,636.5238095238095,25058.181919816943,288.64272642960714,881.351216192008
12,generation=10/36 best_fitness=24309.002722921115,212,232,21,0,13359,636.1428571428571,26291.945721382872,-1233.7638015659286,895.4901115690009
13,generation=11/36 best_fitness=24309.002722921115,233,253,21,0,13371,636.7142857142857,25442.93388599577,849.0118353871003,868.2712184890115
14,generation=12/36 best_fitness=24309.002722921115,254,274,21,0,13380,637.1428571428571,25556.031916496086,-113.09803050031405,892.7981214110041
15,generation=13/36 best_fitness=24309.002722921115,275,295,21,0,13384,637.3333333333334,25475.466080267724,80.56583622836115,877.1851758669945
16,generation=14/36 best_fitness=24309.002722921115,296,316,21,0,13383,637.2857142857143,25691.581940063043,-216.1158597953181,896.6869330150075
17,generation=15/36 best_fitness=24309.002722921115,317,337,21,0,13369,636.6190476190476,26409.759153194354,-718.1772131313119,881.0202545019856
18,generation=16/36 best_fitness=24309.002722921115,338,358,21,0,13387,637.4761904761905,25103.65306249012,1306.1060907042338,884.675270747015
19,generation=17/36 best_fitness=24309.002722921115,359,379,21,0,13360,636.1904761904761,25428.169808804323,-324.51674631420246,872.0129548549885
20,generation=18/36 best_fitness=24309.002722921115,380,400,21,0,13404,638.2857142857143,25711.66344594778,-283.493637143456,865.3366611519887
21,generation=19/36 best_fitness=24309.002722921115,401,421,21,0,13394,637.8095238095239,25526.374921269562,185.28852467821707,890.0746732389962
22,generation=20/36 best_fitness=24309.002722921115,422,442,21,0,13385,637.3809523809524,25141.178931740596,385.1959895289656,917.0073305430124
23,generation=21/36 best_fitness=24309.002722921115,443,463,21,0,13397,637.952380952381,25111.926224463023,29.25270727757379,874.4474101020023
24,generation=22/36 best_fitness=24309.002722921115,464,484,21,0,13388,637.5238095238095,24970.639610692742,141.28661377028038,867.6729520369845
25,generation=23/36 best_fitness=23880.639852048043,485,505,21,1,13365,636.4285714285714,23880.639852048043,1089.9997586446989,877.0809167490224
26,generation=24/36 best_fitness=23880.639852048043,506,526,21,0,13370,636.6666666666666,25616.209028838202,-1735.569176790159,869.2294151319948
27,generation=25/36 best_fitness=23880.639852048043,527,547,21,0,13375,636.9047619047619,26006.88219542919,-390.6731665909865,896.9125185949961
28,generation=26/36 best_fitness=23774.72927544306,548,568,21,1,13369,636.6190476190476,23774.72927544306,2232.152919986129,888.5347151070018
29,generation=27/36 best_fitness=23774.72927544306,569,589,21,0,13398,638.0,25439.629279088076,-1664.900003645016,879.8311184910126
30,generation=28/36 best_fitness=23774.72927544306,590,610,21,0,13394,637.8095238095239,26468.842651579853,-1029.2133724917767,885.4060902189813
31,generation=29/36 best_fitness=23774.72927544306,611,631,21,0,13389,637.5714285714286,25501.968360391347,966.8742911885056,898.7422152670042
32,generation=30/36 best_fitness=23774.72927544306,632,652,21,0,13407,638.4285714285714,25129.39700915629,372.5713512350558,874.0407615200093
33,generation=31/36 best_fitness=23774.72927544306,653,673,21,0,13412,638.6666666666666,25050.535495485965,78.86151367032653,886.8124178749858
34,generation=32/36 best_fitness=23774.72927544306,674,694,21,0,13404,638.2857142857143,25574.371511399222,-523.8360159132571,895.6649685779994
35,generation=33/36 best_fitness=23774.72927544306,695,715,21,0,13401,638.1428571428571,24944.438663053188,629.932848346034,881.5120425070054
36,generation=34/36 best_fitness=23774.72927544306,716,736,21,0,13400,638.0952380952381,25617.93026292451,-673.4915998713223,893.2549714950146
37,generation=35/36 best_fitness=23774.72927544306,737,757,21,0,13374,636.8571428571429,24667.502080350132,950.4281825743783,856.0369297959842
38,generation=36/36 best_fitness=23774.72927544306,758,778,21,0,13391,637.6666666666666,24696.06483936701,-28.562759016876953,869.8343813540123
