new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,20,1162.231494941996,18994,2398901,126.29783089396652,29037.681685165764,627,,,
2,33,2203.851239544005,17106,2525929,147.66333450251375,27618.85880912435,629,1418.822876041413,4.88614377492207,12
3,46,3126.0942582760035,36535,2390592,65.43292732995758,26125.51457383668,639,1493.34423528767,5.406972987581655,12
4,79,3995.7754714409966,33720,2590516,76.82431791221826,24309.002722921115,640,1816.5118509155654,6.953018459336705,32
5,497,21668.325743672,35658,2589186,72.61164395086656,23880.639852048043,640,428.3628708730721,1.7621573198853033,417
6,554,24323.002146796003,37480,2545245,67.90941835645678,23774.72927544306,640,105.91057660498336,0.4434997439815261,56
