new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,11,1259.0821703779802,91230,3996459,43.80641236435383,179283.7153995232,89,,,
2,22,2379.3350383249926,97820,6336836,64.78057656920875,161094.5635039774,96,18189.1518955458,10.145456800140686,10
3,34,3614.1329593959963,113479,8619814,75.95955198759242,141247.60400030384,108,19846.95950367357,12.320067835922687,11
4,46,4746.453052249999,109460,7339958,67.0560752786406,137106.1855487436,111,4141.418451560225,2.9320274003028866,11
