phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 population_size=22 generations=14 mutation_prob=0.14 workers=12,1,0,0,0,,,8.887029252946377e-06
2,init_best fitness=0.7955898090731353,1,22,22,1,0.7955898090731353,,9.602205517992843
3,generation=1/14 best_fitness=0.7888273217831738,23,43,21,1,0.7888273217831738,0.0067624872899614275,5.903220997017343
4,generation=2/14 best_fitness=0.7813996389741078,44,64,21,1,0.7813996389741078,0.007427682809066027,5.327360402967315
5,generation=3/14 best_fitness=0.7813996389741078,65,85,21,0,0.7994924156810157,-0.018092776706907898,5.407392421038821
6,generation=4/14 best_fitness=0.7813996389741078,86,106,21,0,0.8172131721221376,-0.01772075644112192,5.573822975973599
7,generation=5/14 best_fitness=0.7813996389741078,107,127,21,0,0.7939232072385494,0.023289964883588254,5.137492143025156
8,generation=6/14 best_fitness=0.7813996389741078,128,148,21,0,0.8260110048868228,-0.03208779764827341,5.383497080008965
9,generation=7/14 best_fitness=0.7813996389741078,149,169,21,0,0.797116828081198,0.028894176805624783,5.30564645800041
10,generation=8/14 best_fitness=0.7813996389741078,170,190,21,0,0.8064718119858298,-0.009354983904631853,5.157518404943403
11,generation=9/14 best_fitness=0.7813996389741078,191,211,21,0,0.8078151148220059,-0.001343302836176008,5.141027531004511
12,generation=10/14 best_fitness=0.7813996389741078,212,232,21,0,0.8175390275137033,-0.009723912691697478,5.327894860005472
13,generation=11/14 best_fitness=0.7813996389741078,233,253,21,0,0.7868388545466587,0.030700172967044637,5.120952468016185
14,generation=12/14 best_fitness=0.7813996389741078,254,274,21,0,0.7898535506392363,-0.003014696092577651,5.058682603004854
15,generation=13/14 best_fitness=0.7813996389741078,275,295,21,0,0.7862543793162331,0.0035991713230032474,5.099922363995574
16,generation=14/14 best_fitness=0.7813996389741078,296,316,21,0,0.800578162423335,-0.014323783107101917,5.174765309027862
