phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,4.242989234626293e-06
2,initial_design_completed points=16,1,16,16,4,0.8705595698265824,,5.920170732017141
3,iteration=1/22 best_fitness=0.8679791744507384,17,17,1,1,0.8679791744507384,0.002580395375844091,0.2630820669583045
4,iteration=2/22 best_fitness=0.8679791744507384,18,18,1,0,1.0194931169389747,-0.15151394248823635,0.3095165470149368
5,iteration=3/22 best_fitness=0.8679791744507384,19,19,1,0,1.332689499744447,-0.31319638280547224,0.34938639600295573
6,iteration=4/22 best_fitness=0.8679791744507384,20,20,1,0,1.4935394354106393,-0.16084993566619232,0.38353295903652906
7,iteration=5/22 best_fitness=0.8679791744507384,21,21,1,0,1.6918955090513919,-0.19835607364075258,0.42527358199004084
8,iteration=6/22 best_fitness=0.8679791744507384,22,22,1,0,0.903039275232004,0.7888562338193879,0.2707935000071302
9,iteration=7/22 best_fitness=0.8641899103822652,23,23,1,1,0.8641899103822652,0.03884936484973878,0.26315378496656194
10,iteration=8/22 best_fitness=0.8641899103822652,24,24,1,0,0.9946625508018769,-0.1304726404196117,0.2931787319830619
11,iteration=9/22 best_fitness=0.8641899103822652,25,25,1,0,1.2937488896131981,-0.2990863388113212,0.35220108804060146
12,iteration=10/22 best_fitness=0.8641899103822652,26,26,1,0,0.9575177908118349,0.33623109880136326,0.27930554997874424
13,iteration=11/22 best_fitness=0.8641899103822652,27,27,1,0,0.9799429156410042,-0.022425124829169363,0.28301888098940253
14,iteration=12/22 best_fitness=0.8641899103822652,28,28,1,0,1.7711877119727433,-0.791244796331739,0.4468846290255897
15,iteration=13/22 best_fitness=0.8641899103822652,29,29,1,0,0.9351169201836456,0.8360707917890977,0.2822931429836899
16,iteration=14/22 best_fitness=0.8641899103822652,30,30,1,0,0.9293068660772406,0.005810054106405005,0.27820302499458194
17,iteration=15/22 best_fitness=0.8641899103822652,31,31,1,0,1.143791925482219,-0.21448505940497853,0.3249905640259385
18,iteration=16/22 best_fitness=0.8641899103822652,32,32,1,0,1.0654924328846391,0.07829949259757996,0.3091053619864397
19,iteration=17/22 best_fitness=0.8641899103822652,33,33,1,0,1.0206821713945828,0.04481026149005629,0.2963635560008697
20,iteration=18/22 best_fitness=0.8641899103822652,34,34,1,0,1.0116331308381632,0.00904904055641964,0.29979605902917683
21,iteration=19/22 best_fitness=0.8641899103822652,35,35,1,0,0.8824350953800604,0.12919803545810282,0.27714218699838966
22,iteration=20/22 best_fitness=0.8641899103822652,36,36,1,0,0.9291177351260558,-0.0466826397459954,0.2902733249939047
23,iteration=21/22 best_fitness=0.8641899103822652,37,37,1,0,0.8709663074987475,0.058151427627308294,0.27320362196769565
24,iteration=22/22 best_fitness=0.8641899103822652,38,38,1,0,0.9564824493427295,-0.08551614184398204,0.28634509799303487
