event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,is_new_best,message,timestamp_utc
1,step,0,5.459005478769541e-06,,,,,False,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,2026-04-09T10:07:40.710242+00:00
2,evaluation,1,0.6294146660366096,22456,39721,1.768836836480228,2.8504627808288205,False,,2026-04-09T10:07:41.339659+00:00
3,new_best,1,0.6294716720003635,22456,39721,1.768836836480228,2.8504627808288205,True,,2026-04-09T10:07:41.339707+00:00
4,evaluation,2,0.8965945389936678,4084,4084,1.0,0.9572007078095339,False,,2026-04-09T10:07:41.606837+00:00
5,new_best,2,0.8966679020086303,4084,4084,1.0,0.9572007078095339,True,,2026-04-09T10:07:41.606904+00:00
6,evaluation,3,1.1803793360013515,3660,13108,3.5814207650273224,1.0654137149394955,False,,2026-04-09T10:07:41.890622+00:00
7,evaluation,4,1.4321595260407776,1996,39920,20.0,0.9289140359323937,False,,2026-04-09T10:07:42.142402+00:00
8,new_best,4,1.4322467930032872,1996,39920,20.0,0.9289140359323937,True,,2026-04-09T10:07:42.142483+00:00
9,evaluation,5,1.7509522100444883,4536,90720,20.0,1.2724323008733336,False,,2026-04-09T10:07:42.461195+00:00
10,evaluation,6,1.9768095799954608,2651,2651,1.0,0.8064343802980147,False,,2026-04-09T10:07:40.185493+00:00
11,new_best,6,1.9768690380151384,2651,2651,1.0,0.8064343802980147,True,,2026-04-09T10:07:40.185546+00:00
12,evaluation,7,2.357392708014231,10959,10959,1.0,1.5525852341670543,False,,2026-04-09T10:07:40.566076+00:00
13,evaluation,8,2.679111509991344,8350,8350,1.0,1.2800658988417126,False,,2026-04-09T10:07:40.887796+00:00
14,evaluation,9,3.389877317007631,22300,446000,20.0,3.088450045970967,False,,2026-04-09T10:07:41.598562+00:00
15,evaluation,10,3.770513250026852,8239,87143,10.576890399320305,1.5846726884774398,False,,2026-04-09T10:07:41.979197+00:00
16,evaluation,11,4.201461595017463,12714,26735,2.1028000629227623,1.7483873530203708,False,,2026-04-09T10:07:42.410146+00:00
17,evaluation,12,4.584599980036728,11833,11833,1.0,1.6061692194489297,False,,2026-04-09T10:07:42.793283+00:00
18,evaluation,13,5.388635732000694,26196,518235,19.78298213467705,3.11379458065785,False,,2026-04-09T10:07:43.597319+00:00
19,evaluation,14,5.744121059018653,9920,9920,1.0,1.441006767883664,False,,2026-04-09T10:07:43.952806+00:00
20,evaluation,15,5.961727795016486,2319,2319,1.0,0.7767141158983577,False,,2026-04-09T10:07:44.170412+00:00
21,new_best,15,5.961859812028706,2319,2319,1.0,0.7767141158983577,True,,2026-04-09T10:07:44.170537+00:00
22,evaluation,16,6.177497435011901,1352,2208,1.6331360946745561,0.7297648814856075,False,,2026-04-09T10:07:44.386182+00:00
23,new_best,16,6.17755721899448,1352,2208,1.6331360946745561,0.7297648814856075,True,,2026-04-09T10:07:44.386234+00:00
24,step,16,6.177638646040577,,,,,False,initial_design_completed points=16,2026-04-09T10:07:44.386316+00:00
25,evaluation,17,6.440912596997805,1643,32860,20.0,0.8759496307757217,False,,2026-04-09T10:07:44.649597+00:00
26,step,17,6.441006993991323,,,,,False,iteration=1/22 best_fitness=0.7297648814856075,2026-04-09T10:07:44.649684+00:00
27,evaluation,18,6.728954010002781,1086,21720,20.0,0.8736744898778852,False,,2026-04-09T10:07:44.937638+00:00
28,step,18,6.7290519890375435,,,,,False,iteration=2/22 best_fitness=0.7297648814856075,2026-04-09T10:07:44.937729+00:00
29,evaluation,19,7.019796437001787,2276,45520,20.0,1.0028614284528885,False,,2026-04-09T10:07:45.228481+00:00
30,step,19,7.019930723006837,,,,,False,iteration=3/22 best_fitness=0.7297648814856075,2026-04-09T10:07:45.228608+00:00
31,evaluation,20,7.403777030005585,6342,126840,20.0,1.4801771597703919,False,,2026-04-09T10:07:45.612462+00:00
32,step,20,7.403950369043741,,,,,False,iteration=4/22 best_fitness=0.7297648814856075,2026-04-09T10:07:45.612627+00:00
33,evaluation,21,7.632901279022917,1208,2453,2.0306291390728477,0.6858156220696401,False,,2026-04-09T10:07:45.841586+00:00
34,new_best,21,7.6329658280010335,1208,2453,2.0306291390728477,0.6858156220696401,True,,2026-04-09T10:07:45.841643+00:00
35,step,21,7.633085168024991,,,,,False,iteration=5/22 best_fitness=0.6858156220696401,2026-04-09T10:07:45.841762+00:00
36,evaluation,22,7.883289754041471,1060,20746,19.571698113207546,0.7967284559854306,False,,2026-04-09T10:07:46.091975+00:00
37,step,22,7.883400085032918,,,,,False,iteration=6/22 best_fitness=0.6858156220696401,2026-04-09T10:07:46.092077+00:00
38,evaluation,23,8.12940872804029,1163,23260,20.0,0.7886278256191872,False,,2026-04-09T10:07:46.338093+00:00
39,step,23,8.129526895994786,,,,,False,iteration=7/22 best_fitness=0.6858156220696401,2026-04-09T10:07:46.338204+00:00
40,evaluation,24,8.38603316002991,1328,26560,20.0,0.7967328190075932,False,,2026-04-09T10:07:46.594720+00:00
41,step,24,8.386164310039021,,,,,False,iteration=8/22 best_fitness=0.6858156220696401,2026-04-09T10:07:46.594842+00:00
42,evaluation,25,8.665465718018822,2488,28519,11.462620578778136,0.9583267010748386,False,,2026-04-09T10:07:46.874151+00:00
43,step,25,8.665650876995642,,,,,False,iteration=9/22 best_fitness=0.6858156220696401,2026-04-09T10:07:46.874328+00:00
