phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,5.415990017354488e-06
2,init_best fitness=0.729237607709365,1,18,18,1,0.729237607709365,,7.093556081003044
3,iteration=1/12 best_fitness=0.729237607709365,19,36,18,0,0.7312907020677812,-0.002053094358416274,4.822305313020479
4,iteration=2/12 best_fitness=0.6639443065214437,37,54,18,2,0.6639443065214437,0.06734639554633759,4.579748886986636
5,iteration=3/12 best_fitness=0.6437696552602574,55,72,18,2,0.6437696552602574,0.020174651261186227,3.781977629987523
6,iteration=4/12 best_fitness=0.6339978514879476,73,90,18,1,0.6339978514879476,0.009771803772309795,3.7132204580120742
7,iteration=5/12 best_fitness=0.6339978514879476,91,108,18,0,0.6523995974857826,-0.01840174599783495,3.675601623021066
8,iteration=6/12 best_fitness=0.6339978514879476,109,126,18,0,0.6435021750221495,0.00889742246363312,3.7821107319905423
9,iteration=7/12 best_fitness=0.6339978514879476,127,144,18,0,0.63725512631936,0.0062470487027894706,3.6919534219778143
10,iteration=8/12 best_fitness=0.6339978514879476,145,162,18,0,0.6348478829022497,0.002407243417110294,3.584049926022999
11,iteration=9/12 best_fitness=0.6339978514879476,163,180,18,0,0.6384779490181245,-0.003630066115874797,3.6018739540013485
12,iteration=10/12 best_fitness=0.6339978514879476,181,198,18,0,0.63836462693871,0.00011332207941450179,3.965086470998358
13,iteration=11/12 best_fitness=0.6339978514879476,199,216,18,0,0.644311650597956,-0.005947023659246042,3.6455849959747866
14,iteration=12/12 best_fitness=0.6339978514879476,217,234,18,0,0.6395711022778414,0.004740548320114613,3.6012499050120823
