group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
pso,3,0.5919162365025841,0.5644450393156148,0.6237591133976821,0.029657037041033618,0.0500256205771531,1.0,51.49920085602207,38.75319442179918,31.077794962002848,39.084777877994924
ga,3,0.6337851487041917,0.6284082999569364,0.6338452550699003,0.002718477556481913,0.004939489273411328,1.0,70.22456851502648,29.25788779794956,27.18611293810057,31.55738144863196
de,3,0.6385921763139777,0.6283697384933475,0.6678674146241974,0.019748838065424934,0.031786406265251005,1.0,57.4899967770325,37.27416013956203,33.07668775735717,42.99822700333918
bo,3,0.6778200649423525,0.638837195263477,0.6867381577612832,0.02395048124890309,0.03814697681151487,0.6666666666666666,11.27551411400782,32.1979055568136,25.095452538783093,35.34004208648091
rs,3,0.6891930189740378,0.6858531100733671,0.7603937604581006,0.03727032519236673,0.05915181088424568,0.0,22.605605706979986,26.101982135962665,24.281145083942583,29.55607437462332
