analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
method=de,3,0.9160098214342725,0.007170777826104313,94.05665998498444,88.80270444601774,220,0.0,0.03219110831229376,0.07529550623884829,14.81677706958726,88.42499745905891
