new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,0.2615567010361701,2539,9179,3.615202835762111,0.9464758011163212,,,
2,6,1.9859735440113582,1248,24959,19.99919871794872,0.9396360439423006,0.006839757174020633,0.7226552613340435,4
3,7,2.242958864022512,1088,21759,19.999080882352942,0.9292601024499163,0.0103759414923843,1.1042511150223018,0
4,18,7.041120445996057,1389,3097,2.2296616270698344,0.809043699351605,0.12021640309831128,12.936787319435194,10
5,32,13.140003976994194,1244,3182,2.557877813504823,0.7874246875289828,0.02161901182262227,2.6721686158545546,13
