analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
overview,5,0.5113237614980335,0.03133370849741368,42.116523115999826,29.276462435999747,220,0.4,0.0021441324917039614,0.006717124000297023,2.460221329150386,69.972286457553
