analysis_level,run_count,median_objective,iqr_objective,median_runtime_sec,median_time_to_best_sec,median_evaluation_count,success_share,median_improvement_per_eval,median_improvement_per_sec,median_validation_gain_abs,median_validation_gain_pct
seed=20011,3,0.9067483684921172,0.031604886273271404,97.40160868200473,66.47423724801047,316,0.0,0.0018344259518051308,0.005951427380044071,13.80804807561799,87.48645425114208
