best_eval,best_eval_fraction,eval_per_sec,evaluation_count,improvement_percent,max_plateau_evals,median_plateau_evals,new_best_count,new_best_rate,p90_plateau_evals,time_to_best_sec,time_to_first_improvement_sec,total_runtime_sec,flag_b1_hits_boundary,flag_b2_hits_boundary,flag_best_b1_on_boundary,flag_best_b2_on_boundary,flag_best_ratio_on_boundary,flag_late_best,flag_low_improvement,flag_low_signal,flag_plateau_too_long,flag_ratio_hits_boundary
152,0.6495726495726496,3.9847415332435667,234,36.58282648090629,82,8.0,11,0.04700854700854701,59.40000000000001,40.45940873399377,9.271605684014503,58.72408286400605,True,True,True,True,False,False,False,False,False,True
