phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.080997314304113e-06
2,init_best fitness=1.030514898011461,1,18,18,1,1.030514898011461,,9.271696415031329
3,iteration=1/12 best_fitness=0.7549079185118899,19,36,18,4,0.7549079185118899,0.275606979499571,4.922981759998947
4,iteration=2/12 best_fitness=0.7391204764135182,37,54,18,3,0.7391204764135182,0.015787442098371685,4.186671554984059
5,iteration=3/12 best_fitness=0.7376727483351715,55,72,18,1,0.7376727483351715,0.0014477280783466995,4.109005946025718
6,iteration=4/12 best_fitness=0.7376727483351715,73,90,18,0,0.7395115281688049,-0.0018387798336334527,4.031231328961439
7,iteration=5/12 best_fitness=0.7376727483351715,91,108,18,0,0.7416465224523563,-0.0021349942835513502,4.007010978995822
8,iteration=6/12 best_fitness=0.7372390562959481,109,126,18,1,0.7372390562959481,0.004407466156408191,4.054883807024453
9,iteration=7/12 best_fitness=0.7372390562959481,127,144,18,0,0.7391987757291645,-0.001959719433216378,4.0917338639847
10,iteration=8/12 best_fitness=0.7290352447598707,145,162,18,1,0.7290352447598707,0.010163530969293788,4.026752157020383
11,iteration=9/12 best_fitness=0.7290352447598707,163,180,18,0,0.7372212162008509,-0.008185971440980211,4.000423657009378
12,iteration=10/12 best_fitness=0.7290352447598707,181,198,18,0,0.7307738936215173,0.006447322579333559,4.008893061953131
13,iteration=11/12 best_fitness=0.7290352447598707,199,216,18,0,0.73679167276714,-0.006017779145622626,4.007174649043009
14,iteration=12/12 best_fitness=0.7290352447598707,217,234,18,0,0.7374512859678362,-0.0006596132006961852,4.005619602976367
