phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 initial_samples=16 iterations=22 candidate_pool=2500 workers=12,1,0,0,0,,,5.133973900228739e-06
2,initial_design_completed points=16,1,16,16,6,1.0865854620060418,,11.888265757006593
3,iteration=1/22 best_fitness=1.0865854620060418,17,17,1,0,1.5477904907020275,-0.4612050286959857,0.3995132220443338
4,iteration=2/22 best_fitness=1.0865854620060418,18,18,1,0,1.8881180771568324,-0.340327586454805,0.4875003659981303
5,iteration=3/22 best_fitness=1.0865854620060418,19,19,1,0,3.068931437941501,-1.1808133607846685,0.6920385549892671
6,iteration=4/22 best_fitness=1.0865854620060418,20,20,1,0,1.1251375741849188,1.9437938637565821,0.31678791798185557
7,iteration=5/22 best_fitness=1.0865854620060418,21,21,1,0,1.1365311963891145,-0.011393622204195708,0.32316965801874176
8,iteration=6/22 best_fitness=1.0865854620060418,22,22,1,0,1.2490318671625573,-0.11250067077344283,0.34434333798708394
9,iteration=7/22 best_fitness=1.0865854620060418,23,23,1,0,1.6160048250458203,-0.366972957883263,0.4163013810175471
10,iteration=8/22 best_fitness=1.0865854620060418,24,24,1,0,1.6701751233485993,-0.054170298302778974,0.44142857898259535
11,iteration=9/22 best_fitness=1.0865854620060418,25,25,1,0,2.619210411037784,-0.9490352876891848,0.6147881529759616
12,iteration=10/22 best_fitness=1.0398310523596592,26,26,1,1,1.0398310523596592,1.5793793586781248,0.3028028290136717
13,iteration=11/22 best_fitness=1.0398310523596592,27,27,1,0,1.254784493765328,-0.21495344140566885,0.3498631920083426
14,iteration=12/22 best_fitness=1.0398310523596592,28,28,1,0,1.483197217079578,-0.2284127233142499,0.3899405979900621
15,iteration=13/22 best_fitness=1.0398310523596592,29,29,1,0,1.7394576774095185,-0.25626046032994054,0.44131890998687595
16,iteration=14/22 best_fitness=1.0398310523596592,30,30,1,0,1.671459094795864,0.06799858261365443,0.43060412199702114
17,iteration=15/22 best_fitness=1.0398310523596592,31,31,1,0,1.090624534204835,0.580834560591029,0.314637212024536
18,iteration=16/22 best_fitness=1.0398310523596592,32,32,1,0,1.2989268541859929,-0.20830231998115778,0.3580279769957997
19,iteration=17/22 best_fitness=1.0398310523596592,33,33,1,0,1.6232553786539938,-0.324328524468001,0.42112385999644175
20,iteration=18/22 best_fitness=1.0398310523596592,34,34,1,0,1.084971558477264,0.5382838201767299,0.3097060620202683
21,iteration=19/22 best_fitness=1.0398310523596592,35,35,1,0,1.2492501187662128,-0.16427856028894894,0.3477670279680751
22,iteration=20/22 best_fitness=0.949790928279981,36,36,1,1,0.949790928279981,0.2994591904862318,0.29388408100930974
23,iteration=21/22 best_fitness=0.949790928279981,37,37,1,0,1.0688843152020127,-0.11909338692203164,0.3166384900105186
24,iteration=22/22 best_fitness=0.9384657842456363,38,38,1,1,0.9384657842456363,0.13041853095637634,0.29218840901739895
