phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=20 iterations=14 workers=12,1,0,0,0,,,4.002009518444538e-06
2,init_best fitness=0.691568479349371,1,20,20,1,0.691568479349371,,5.543944487988483
3,iteration=1/14 best_fitness=0.6737823512812611,21,40,20,1,0.6737823512812611,0.017786128068109974,4.4469407320139
4,iteration=2/14 best_fitness=0.6681436980434228,41,60,20,1,0.6681436980434228,0.005638653237838298,4.100318779004738
5,iteration=3/14 best_fitness=0.6675895993830636,61,80,20,1,0.6675895993830636,0.0005540986603591591,4.040231909020804
6,iteration=4/14 best_fitness=0.6675483717990573,81,100,20,1,0.6675483717990573,4.1227584006264806e-05,4.018965507973917
7,iteration=5/14 best_fitness=0.6675483717990573,101,120,20,0,0.6682951493712608,-0.0007467775722034276,4.0946217810269445
8,iteration=6/14 best_fitness=0.6675483717990573,121,140,20,0,0.6732109052245505,-0.004915755853289738,4.103881519986317
9,iteration=7/14 best_fitness=0.6675483717990573,141,160,20,0,0.6727990393410437,0.0004118658835068345,4.0960505999973975
10,iteration=8/14 best_fitness=0.6675483717990573,161,180,20,0,0.6869293442578055,-0.014130304916761816,4.247113513003569
11,iteration=9/14 best_fitness=0.6675483717990573,181,200,20,0,0.682076785742538,0.004852558515267447,4.086943753005471
12,iteration=10/14 best_fitness=0.6675483717990573,201,220,20,0,0.690427574882051,-0.008350789139512926,4.1480803359881975
13,iteration=11/14 best_fitness=0.6544682988605928,221,240,20,2,0.6544682988605928,0.03595927602145821,3.9872700910200365
14,iteration=12/14 best_fitness=0.6544682988605928,241,260,20,0,0.6654972834512591,-0.011028984590666369,4.008017961983569
15,iteration=13/14 best_fitness=0.6544682988605928,261,280,20,0,0.6763384205114562,-0.01084113706019707,4.062910062028095
16,iteration=14/14 best_fitness=0.6544682988605928,281,300,20,0,0.6797154790547211,-0.003377058543264866,4.073991935001686
