phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,numbers=20 curves_per_n=12 swarm_size=18 iterations=12 workers=12,1,0,0,0,,,4.959991201758385e-06
2,init_best fitness=1.0327629732200876,1,18,18,1,1.0327629732200876,,9.307113114977255
3,iteration=1/12 best_fitness=0.8077649099577684,19,36,18,6,0.8077649099577684,0.2249980632623192,5.124414324993268
4,iteration=2/12 best_fitness=0.7365049064683262,37,54,18,3,0.7365049064683262,0.07126000348944217,4.207940143998712
5,iteration=3/12 best_fitness=0.7316204340895638,55,72,18,1,0.7316204340895638,0.004884472378762439,3.990246127010323
6,iteration=4/12 best_fitness=0.7258869749493897,73,90,18,2,0.7258869749493897,0.005733459140174091,3.9568538130261004
7,iteration=5/12 best_fitness=0.7258869749493897,91,108,18,0,0.7295868982037064,-0.0036999232543166727,3.992797615006566
8,iteration=6/12 best_fitness=0.7180269492964726,109,126,18,1,0.7180269492964726,0.011559948907233775,4.0247816409682855
9,iteration=7/12 best_fitness=0.7180269492964726,127,144,18,0,0.7333291769609787,-0.015302227664506063,3.963604637014214
10,iteration=8/12 best_fitness=0.7180269492964726,145,162,18,0,0.7332078377075959,0.0001213392533827573,3.9996430989704095
11,iteration=9/12 best_fitness=0.7180269492964726,163,180,18,0,0.7328174058056902,0.00039043190190568566,3.9673229780164547
12,iteration=10/12 best_fitness=0.7180269492964726,181,198,18,0,0.7309753995214123,0.0018420062842778862,4.125206443015486
13,iteration=11/12 best_fitness=0.7180269492964726,199,216,18,0,0.7271154129120987,0.003859986609313637,3.977730076003354
14,iteration=12/12 best_fitness=0.7180269492964726,217,234,18,0,0.730426426656777,-0.0033110137446783483,3.9777619389933534
