phase_idx,phase_label,eval_from,eval_to,eval_count,new_best_count,best_fitness_in_phase,improvement_in_phase,phase_duration_sec
1,step=1/60 new_best b1=23165 b2=74434 fitness=2.8111401720758296,1,1,1,1,2.8111401720758296,,0.6708888240391389
2,step=2/60 new_best b1=17491 b2=66710 fitness=2.477775143639883,2,2,1,1,2.477775143639883,0.3333650284359466,0.5795425400137901
3,step=3/60 new_best b1=6520 b2=27623 fitness=1.2853177375218365,3,3,1,1,1.2853177375218365,1.1924574061180464,0.324039687984623
4,step=4/60 new_best b1=1802 b2=36040 fitness=0.9355150558694731,4,4,1,1,0.9355150558694731,0.3498026816523634,0.25706242996966466
5,step=6/60 new_best b1=1626 b2=10672 fitness=0.7947484297328629,5,6,2,1,0.7947484297328629,0.14076662613661028,0.6156528870342299
6,step=17/60 new_best b1=2155 b2=5869 fitness=0.7917195461050142,7,17,11,1,0.7917195461050142,0.0030288836278486997,3.1087682779761963
