event_idx,kind,eval,elapsed_sec,b1,b2,ratio,fitness,successes,is_new_best,message,timestamp_utc
1,step,0,6.511923857033253e-06,,,,,,False,numbers=20 max_curves_per_n=100 repeats_per_n=3 initial_samples=16 iterations=22 candidate_pool=2500 workers=56,2026-04-29T14:06:14.404105+00:00
2,evaluation,1,1.3706639419542626,334,8651,25.90119760479042,18.232680987976508,0,False,,2026-04-29T14:06:15.774768+00:00
3,new_best,1,1.370724490028806,334,8651,25.90119760479042,18.232680987976508,,True,,2026-04-29T14:06:15.774823+00:00
4,evaluation,2,6.402894750004634,13682,304619,22.264215757930128,3.3161072668254574,34,False,,2026-04-29T14:06:20.806999+00:00
5,new_best,2,6.4029528519604355,13682,304619,22.264215757930128,3.3161072668254574,,True,,2026-04-29T14:06:20.807051+00:00
6,evaluation,3,8.726448392961174,4194,19376,4.619933237958989,17.755555193199534,1,False,,2026-04-29T14:06:23.130552+00:00
7,evaluation,4,9.93793348793406,845,845,1.0,18.19875123093169,0,False,,2026-04-29T14:06:24.342037+00:00
8,evaluation,5,11.391987844952382,206,20600,100.0,18.254481127878915,0,False,,2026-04-29T14:06:25.796091+00:00
9,evaluation,6,17.465066066011786,24757,24757,1.0,11.643562807803665,12,False,,2026-04-29T14:06:31.869171+00:00
10,evaluation,7,19.12719016696792,2927,2927,1.0,16.948787309115705,2,False,,2026-04-29T14:06:33.531294+00:00
11,evaluation,8,20.351825485937297,864,864,1.0,18.199963037983768,0,False,,2026-04-29T14:06:34.755929+00:00
12,evaluation,9,22.103699282975867,501,50100,100.0,17.637627188823057,1,False,,2026-04-29T14:06:36.507803+00:00
13,evaluation,10,23.50982987403404,386,9479,24.55699481865285,18.234785530651145,0,False,,2026-04-29T14:06:37.913934+00:00
14,evaluation,11,25.031652614939958,2229,2229,1.0,18.269313956784895,0,False,,2026-04-29T14:06:39.435757+00:00
15,evaluation,12,28.801447434001602,12864,12864,1.0,15.380277035200582,5,False,,2026-04-29T14:06:43.205552+00:00
16,evaluation,13,30.05349285202101,198,3516,17.757575757575758,18.20428051998167,0,False,,2026-04-29T14:06:44.457597+00:00
17,evaluation,14,31.497173351002857,157,14965,95.31847133757962,18.25276207864278,0,False,,2026-04-29T14:06:45.901278+00:00
18,evaluation,15,33.41887336992659,4095,4095,1.0,17.671411632307148,1,False,,2026-04-29T14:06:47.822978+00:00
19,evaluation,16,35.23369427700527,3549,3549,1.0,18.33470935255219,0,False,,2026-04-29T14:06:49.637799+00:00
20,step,16,35.23376200394705,,,,,,False,initial_design_completed points=16,2026-04-29T14:06:49.637863+00:00
21,evaluation,17,40.17708261893131,13763,380230,27.626970863910486,2.699199037702253,37,False,,2026-04-29T14:06:54.581187+00:00
22,new_best,17,40.17715192097239,13763,380230,27.626970863910486,2.699199037702253,,True,,2026-04-29T14:06:54.581250+00:00
23,step,17,40.180739353992976,,,,,,False,iteration=1/22 best_fitness=2.699199037702253,2026-04-29T14:06:54.584839+00:00
24,evaluation,18,45.111497162957676,12376,596721,48.2159825468649,3.9738600913291418,31,False,,2026-04-29T14:06:59.515602+00:00
25,step,18,45.11159455496818,,,,,,False,iteration=2/22 best_fitness=2.699199037702253,2026-04-29T14:06:59.515693+00:00
26,evaluation,19,49.638135634944774,13792,161105,11.681046983758701,4.23530905344165,30,False,,2026-04-29T14:07:04.042240+00:00
27,step,19,49.638223483925685,,,,,,False,iteration=3/22 best_fitness=2.699199037702253,2026-04-29T14:07:04.042322+00:00
