new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,5.530532407996361,334,8651,25.90119760479042,7.718897331719859,0,,,
2,2,10.085851680996711,13682,304619,22.264215757930128,-0.12292310948767389,36,7.841820441207533,101.5924957180417,0
3,23,71.36030715399829,10490,120530,11.489990467111534,-0.16114128625507437,26,0.03821817676740048,31.091124302572908,20
4,26,85.07918156599044,17549,94817,5.4029859251239385,-0.16927215634695017,31,0.008130870091875797,5.045801905171124,2
5,35,119.74749061498733,8067,184327,22.84951035081195,-0.2737085931414875,27,0.10443643679453732,61.697351205521514,8
