new_best_idx,eval,elapsed_sec,b1,b2,ratio,fitness,successes,delta_abs_vs_prev_best,delta_pct_vs_prev_best,plateau_since_prev_new_best
1,1,6.914549821987748,1461,6510,4.455852156057495,201890.00632855692,1,,,
2,2,13.595632078009658,1413,17407,12.319179051663127,201442.78288097645,1,447.22344758047257,0.2215183682012762,0
3,4,26.90612229600083,1649,114748,69.58641600970284,185687.27256892118,13,15755.510312055267,7.821332731172849,1
4,5,35.073652304010466,17048,19440,1.1403097137494134,151167.76388551109,42,34519.508683410095,18.590131787625648,0
5,9,65.67898312798934,21489,262633,12.221741356042626,68800.2969124123,106,82367.46697309878,54.487454769444675,3
6,17,121.41698418499436,18697,336629,18.004439214847302,48757.9825289447,119,20042.3143834676,29.13114518820013,7
7,24,177.2589889219962,25950,417950,16.10597302504817,39680.71991469158,129,9077.262614253123,18.61697745361899,6
8,58,415.1573132050107,28532,478711,16.778038693396887,35573.64696444014,132,4107.072950251444,10.35029848017153,33
