group,run_count,median_objective,objective_ci_low,objective_ci_high,iqr_objective,cv_objective,success_share,median_runtime_sec,median_validation_gain_pct,validation_gain_ci_low,validation_gain_ci_high
pso,1,147701.06822080756,147701.06822080756,147701.06822080756,0.0,nan,1.0,1323.1225171020487,69.85528309806554,69.85528309806554,69.85528309806554
ga,1,185518.02041463464,185518.02041463464,185518.02041463464,0.0,nan,1.0,1914.4072850790108,59.638201246384746,59.638201246384746,59.638201246384746
de,1,235684.4189362649,235684.4189362649,235684.4189362649,0.0,nan,0.0,855.7705220679927,50.54323407171658,50.54323407171658,50.54323407171658
rs,1,284767.78117983596,284767.78117983596,284767.78117983596,0.0,nan,0.0,162.39809752401197,65.92976188513163,65.92976188513163,65.92976188513163
bo,1,391384.40979576827,391384.40979576827,391384.40979576827,0.0,nan,0.0,142.32407491799677,51.72739357212816,51.72739357212816,51.72739357212816
